week_start_date,date,ward_id,zone,rainfall_mm,turbidity,ecoli_index,reported_cases,disease_cases,outbreak_next_week,water_quality_score,sanitation_index,temperature_avg,population_density
2024-06-24,2024-06-24,W62,Central Zone,85.9,24.9,48.0,22,23,1,0.51,0.71,28.5,17200
2024-06-24,2024-06-24,W63,Central Zone,83.8,22.5,44.7,11,14,0,0.55,0.77,29.3,16600
2024-06-24,2024-06-24,W64,Central Zone,64.9,15.4,35.3,12,14,1,0.67,0.8,28.5,14800
2024-06-24,2024-06-24,W65,Central Zone,88.3,25.1,46.9,9,11,0,0.51,0.7,28.2,16900
2024-06-24,2024-06-24,W66,Central Zone,69.2,16.3,35.4,14,15,1,0.66,0.77,29.9,16100
2024-06-24,2024-06-24,W67,Central Zone,86.9,19.2,34.0,9,10,1,0.64,0.8,28.8,13500
2024-06-24,2024-06-24,W68,Central Zone,88.3,20.4,41.4,13,15,0,0.59,0.69,27.5,16700
2024-06-24,2024-06-24,W69,Central Zone,74.4,17.8,35.2,13,15,0,0.65,0.76,29.9,14900
2024-06-24,2024-06-24,W70,Central Zone,82.1,19.6,39.0,9,10,1,0.61,0.69,27.8,16300
2024-06-24,2024-06-24,W80,Central Zone,71.2,20.3,36.0,11,14,0,0.62,0.73,27.7,17000
2024-06-24,2024-06-24,W81,Central Zone,92.7,19.7,37.8,10,13,0,0.61,0.77,29.0,15600
2024-06-24,2024-06-24,W82,Central Zone,89.7,17.1,35.3,7,8,0,0.65,0.79,29.6,13000
2024-06-24,2024-06-24,W83,Central Zone,83.1,20.2,36.7,10,13,0,0.61,0.7,27.8,16800
2024-06-24,2024-06-24,W84,Central Zone,77.6,17.5,35.7,5,6,1,0.65,0.77,29.1,14400
2024-06-24,2024-06-24,W76,South Zone,61.7,18.2,33.7,10,11,1,0.65,0.76,29.8,14600
2024-06-24,2024-06-24,W77,South Zone,84.3,20.4,40.0,13,16,1,0.6,0.83,29.4,13100
2024-06-24,2024-06-24,W78,South Zone,87.1,21.9,41.1,17,18,1,0.58,0.76,27.9,16500
2024-06-24,2024-06-24,W79,South Zone,81.7,17.5,31.1,7,8,0,0.67,0.78,28.7,13800
2024-06-24,2024-06-24,W85,South Zone,75.4,17.5,37.4,9,10,0,0.64,0.88,29.2,12500
2024-06-24,2024-06-24,W86,South Zone,83.2,22.6,44.4,15,18,1,0.55,0.72,28.8,15900
2024-06-24,2024-06-24,W87,South Zone,61.2,16.6,32.3,8,10,1,0.67,0.79,27.8,13400
2024-06-24,2024-06-24,W88,South Zone,87.9,22.6,42.1,19,22,1,0.56,0.8,28.0,15100
2024-06-24,2024-06-24,W89,South Zone,86.1,16.6,37.7,12,13,1,0.65,0.87,29.7,11400
2024-06-24,2024-06-24,W90,South Zone,88.3,19.7,36.6,12,14,1,0.62,0.78,29.7,14700
2024-06-24,2024-06-24,W91,South Zone,92.7,23.5,47.9,20,21,1,0.53,0.7,27.6,17100
2024-06-24,2024-06-24,W92,South Zone,96.1,22.2,48.3,7,9,1,0.54,0.86,27.0,12900
2024-06-24,2024-06-24,W93,South Zone,74.0,20.6,40.2,10,12,0,0.59,0.78,27.1,16000
2024-06-24,2024-06-24,W94,South Zone,68.7,14.3,26.7,6,8,0,0.72,0.85,28.8,11800
2024-06-24,2024-06-24,W95,South Zone,98.9,21.8,46.7,14,16,0,0.55,0.76,29.1,15400
2024-06-24,2024-06-24,W96,South Zone,70.1,14.7,32.7,11,14,0,0.69,0.78,29.7,13200
2024-06-24,2024-06-24,W97,South Zone,76.9,21.2,45.0,13,14,1,0.56,0.68,29.5,17300
2024-06-24,2024-06-24,W98,South Zone,65.9,17.0,37.6,15,16,1,0.64,0.81,28.0,14500
2024-06-24,2024-06-24,W99,South Zone,72.4,13.9,25.1,9,11,0,0.74,0.8,27.3,12100
2024-06-24,2024-06-24,W100,South Zone,85.9,20.0,43.0,8,10,1,0.59,0.79,29.0,15300
2024-07-01,2024-07-01,W01,North Zone,77.7,17.9,31.2,9,11,1,0.67,0.77,29.2,12450
2024-07-01,2024-07-01,W02,North Zone,82.3,16.6,30.4,11,13,1,0.68,0.79,29.4,14300
2024-07-01,2024-07-01,W03,North Zone,54.2,14.0,25.5,8,9,1,0.73,0.88,29.5,11820
2024-07-01,2024-07-01,W04,North Zone,79.1,19.2,36.5,9,11,0,0.63,0.76,27.7,15110
2024-07-01,2024-07-01,W10,North Zone,62.7,19.3,39.7,8,10,1,0.61,0.76,28.7,14800
2024-07-01,2024-07-01,W11,North Zone,58.5,15.0,31.1,13,14,1,0.69,0.72,29.8,15200
2024-07-01,2024-07-01,W12,North Zone,73.7,16.7,29.5,8,10,1,0.69,0.85,27.7,10500
2024-07-01,2024-07-01,W13,North Zone,72.3,17.3,32.2,15,16,0,0.67,0.84,28.9,13200
2024-07-01,2024-07-01,W14,North Zone,78.1,17.7,33.6,6,8,1,0.65,0.79,28.2,14100
2024-07-01,2024-07-01,W15,North Zone,53.0,12.8,27.9,8,10,0,0.73,0.86,29.3,12900
2024-07-01,2024-07-01,W18,North Zone,69.6,19.4,41.9,5,7,1,0.6,0.77,29.5,14400
2024-07-01,2024-07-01,W19,North Zone,65.6,16.4,32.8,9,10,0,0.67,0.86,29.5,12100
2024-07-01,2024-07-01,W20,North Zone,51.7,14.3,30.3,6,8,1,0.71,0.83,29.4,13900
2024-07-01,2024-07-01,W21,North Zone,67.0,16.9,33.8,11,12,0,0.66,0.79,28.4,13300
2024-07-01,2024-07-01,W25,North Zone,80.6,16.0,27.5,6,8,1,0.7,0.86,28.9,11700
2024-07-01,2024-07-01,W26,North Zone,82.2,18.3,41.3,7,8,1,0.61,0.8,28.3,13000
2024-07-01,2024-07-01,W27,North Zone,72.1,20.8,43.9,10,12,1,0.57,0.78,26.9,14900
2024-07-01,2024-07-01,W28,North Zone,72.4,13.5,26.1,5,6,1,0.73,0.89,27.8,10400
2024-07-01,2024-07-01,W29,North Zone,79.4,18.1,33.2,9,11,0,0.65,0.79,27.4,14600
2024-07-01,2024-07-01,W30,North Zone,54.7,11.7,26.4,7,8,0,0.75,0.87,28.2,12700
2024-07-01,2024-07-01,W05,East Zone,51.1,14.1,29.2,5,7,1,0.71,0.8,28.4,13640
2024-07-01,2024-07-01,W06,East Zone,83.3,18.2,35.1,10,12,1,0.64,0.87,27.3,12890
2024-07-01,2024-07-01,W07,East Zone,81.0,17.5,30.9,8,9,0,0.67,0.8,29.5,14200
2024-07-01,2024-07-01,W08,East Zone,56.6,17.0,37.9,9,11,0,0.64,0.82,26.9,13500
2024-07-01,2024-07-01,W09,East Zone,75.8,14.4,24.0,10,12,0,0.74,0.83,29.6,11900
2024-07-01,2024-07-01,W22,East Zone,80.3,22.3,44.5,12,13,1,0.55,0.79,28.3,14700
2024-07-01,2024-07-01,W23,East Zone,53.9,14.4,32.8,8,9,0,0.69,0.86,28.8,13100
2024-07-01,2024-07-01,W24,East Zone,63.7,15.4,27.3,6,8,1,0.71,0.82,29.0,12500
2024-07-01,2024-07-01,W50,East Zone,66.8,20.7,45.7,10,12,0,0.56,0.72,27.2,15500
2024-07-01,2024-07-01,W51,East Zone,81.7,19.4,43.2,12,16,0,0.59,0.77,27.0,14300
2024-07-01,2024-07-01,W52,East Zone,86.8,16.2,29.9,11,13,0,0.69,0.85,28.2,10900
2024-07-01,2024-07-01,W53,East Zone,69.3,18.0,40.1,5,7,0,0.62,0.74,29.3,15000
2024-07-01,2024-07-01,W54,East Zone,55.1,15.5,31.8,11,14,1,0.69,0.8,29.6,13200
2024-07-01,2024-07-01,W55,East Zone,78.7,16.2,32.7,10,13,1,0.67,0.82,28.6,12400
2024-07-01,2024-07-01,W56,East Zone,66.2,19.6,37.1,8,9,1,0.62,0.77,27.7,15700
2024-07-01,2024-07-01,W57,East Zone,48.5,15.9,30.6,6,7,1,0.69,0.79,29.4,14100
2024-07-01,2024-07-01,W58,East Zone,81.9,14.3,30.1,10,13,0,0.71,0.88,27.2,11300
2024-07-01,2024-07-01,W59,East Zone,73.3,15.6,28.1,13,15,1,0.7,0.83,28.6,13600
2024-07-01,2024-07-01,W60,East Zone,87.9,21.4,41.9,5,7,1,0.58,0.77,29.5,15400
2024-07-01,2024-07-01,W61,East Zone,62.9,14.1,28.7,8,9,0,0.72,0.82,29.7,12200
2024-07-01,2024-07-01,W16,West Zone,77.1,17.5,32.4,11,13,0,0.66,0.85,28.6,11500
2024-07-01,2024-07-01,W17,West Zone,60.7,16.1,30.7,10,11,1,0.68,0.79,28.3,13800
2024-07-01,2024-07-01,W33,West Zone,59.3,12.1,25.1,11,12,1,0.75,0.87,29.8,11200
2024-07-01,2024-07-01,W34,West Zone,62.2,16.0,35.3,3,4,1,0.66,0.81,27.0,14500
2024-07-01,2024-07-01,W35,West Zone,62.7,14.0,30.9,0,1,1,0.71,0.85,26.8,12000
2024-07-01,2024-07-01,W36,West Zone,81.6,16.8,34.2,9,10,1,0.66,0.81,28.8,13400
2024-07-01,2024-07-01,W37,West Zone,71.6,17.9,31.6,9,11,1,0.66,0.72,27.2,15800
2024-07-01,2024-07-01,W38,West Zone,63.5,12.8,21.9,5,6,1,0.76,0.86,27.5,10800
2024-07-01,2024-07-01,W39,West Zone,70.9,16.4,30.3,15,16,1,0.69,0.77,27.4,14000
2024-07-01,2024-07-01,W40,West Zone,63.1,15.4,26.2,3,4,1,0.71,0.84,28.8,12600
2024-07-01,2024-07-01,W41,West Zone,50.1,16.7,36.6,13,14,0,0.65,0.78,27.1,15300
2024-07-01,2024-07-01,W42,West Zone,67.2,16.8,33.7,6,7,0,0.66,0.79,29.6,13700
2024-07-01,2024-07-01,W43,West Zone,67.9,13.6,27.6,6,8,0,0.73,0.86,27.2,11000
2024-07-01,2024-07-01,W44,West Zone,65.9,15.7,29.3,4,5,0,0.7,0.75,28.7,14200
2024-07-01,2024-07-01,W45,West Zone,79.8,16.3,31.5,7,8,1,0.68,0.8,29.2,12300
2024-07-01,2024-07-01,W71,West Zone,59.2,16.3,30.1,7,8,0,0.69,0.75,27.1,14000
2024-07-01,2024-07-01,W72,West Zone,68.9,16.5,31.6,5,7,0,0.68,0.83,28.8,12700
2024-07-01,2024-07-01,W73,West Zone,75.7,15.0,32.8,11,12,1,0.69,0.87,28.9,11100
2024-07-01,2024-07-01,W74,West Zone,83.8,21.5,39.5,7,8,1,0.59,0.81,29.3,15200
2024-07-01,2024-07-01,W75,West Zone,78.0,16.5,34.3,6,8,0,0.66,0.82,28.1,12000
2024-07-01,2024-07-01,W31,Central Zone,61.4,19.2,40.4,12,15,1,0.61,0.7,29.1,16800
2024-07-01,2024-07-01,W32,Central Zone,51.8,17.4,36.5,16,17,1,0.64,0.71,28.7,16200
2024-07-01,2024-07-01,W46,Central Zone,86.9,20.9,45.3,8,11,1,0.56,0.76,26.8,15600
2024-07-01,2024-07-01,W47,Central Zone,78.8,19.3,37.6,9,10,0,0.62,0.72,29.2,16400
2024-07-01,2024-07-01,W48,Central Zone,56.9,15.8,30.6,9,10,1,0.69,0.77,29.1,15900
2024-07-01,2024-07-01,W49,Central Zone,59.1,13.0,26.3,4,5,0,0.74,0.84,27.2,12800
2024-07-01,2024-07-01,W62,Central Zone,52.7,18.8,36.6,15,16,0,0.63,0.71,28.9,17200
2024-07-01,2024-07-01,W63,Central Zone,63.6,17.4,34.1,9,11,0,0.66,0.77,27.6,16600
2024-07-01,2024-07-01,W64,Central Zone,79.8,19.1,36.1,11,13,0,0.63,0.8,28.8,14800
2024-07-01,2024-07-01,W65,Central Zone,51.2,18.4,36.4,6,8,0,0.63,0.74,28.1,16900
2024-07-01,2024-07-01,W66,Central Zone,87.5,19.2,40.0,13,14,1,0.61,0.79,27.1,16100
2024-07-01,2024-07-01,W67,Central Zone,81.7,15.9,31.4,13,16,0,0.68,0.79,27.7,13500
2024-07-01,2024-07-01,W68,Central Zone,72.1,18.7,34.7,9,10,0,0.64,0.7,28.3,16700
2024-07-01,2024-07-01,W69,Central Zone,80.6,19.5,36.3,11,12,0,0.62,0.79,28.6,14900
2024-07-01,2024-07-01,W70,Central Zone,56.3,15.5,27.8,16,18,0,0.71,0.74,27.3,16300
2024-07-01,2024-07-01,W80,Central Zone,70.5,20.1,41.6,7,9,0,0.59,0.69,29.6,17000
2024-07-01,2024-07-01,W81,Central Zone,61.5,15.9,31.9,9,10,0,0.68,0.76,29.0,15600
2024-07-01,2024-07-01,W82,Central Zone,57.3,12.8,28.9,9,11,0,0.73,0.78,27.0,13000
2024-07-01,2024-07-01,W83,Central Zone,64.9,19.8,42.9,9,10,0,0.59,0.69,29.7,16800
2024-07-01,2024-07-01,W84,Central Zone,61.1,14.0,25.8,19,20,0,0.73,0.78,28.0,14400
2024-07-01,2024-07-01,W76,South Zone,81.6,19.9,42.3,10,11,0,0.59,0.74,28.8,14600
2024-07-01,2024-07-01,W77,South Zone,69.7,16.3,32.1,10,11,1,0.68,0.84,28.3,13100
2024-07-01,2024-07-01,W78,South Zone,76.9,21.9,45.3,9,12,1,0.55,0.72,28.5,16500
2024-07-01,2024-07-01,W79,South Zone,79.7,18.7,40.3,9,10,1,0.61,0.78,27.6,13800
2024-07-01,2024-07-01,W85,South Zone,66.0,14.4,33.6,8,10,0,0.69,0.85,27.1,12500
2024-07-01,2024-07-01,W86,South Zone,49.1,17.9,36.8,12,13,0,0.64,0.75,29.2,15900
2024-07-01,2024-07-01,W87,South Zone,51.6,13.1,28.2,9,12,0,0.73,0.82,29.6,13400
2024-07-01,2024-07-01,W88,South Zone,85.8,20.6,38.2,12,15,1,0.6,0.78,29.6,15100
2024-07-01,2024-07-01,W89,South Zone,61.5,11.8,24.7,10,12,0,0.76,0.84,28.2,11400
2024-07-01,2024-07-01,W90,South Zone,73.7,19.7,39.5,11,14,1,0.61,0.81,29.0,14700
2024-07-01,2024-07-01,W91,South Zone,71.8,19.9,44.3,14,16,1,0.58,0.71,28.0,17100
2024-07-01,2024-07-01,W92,South Zone,51.0,14.0,31.8,17,18,0,0.7,0.82,28.8,12900
2024-07-01,2024-07-01,W93,South Zone,64.4,18.7,40.7,8,9,0,0.61,0.78,27.0,16000
2024-07-01,2024-07-01,W94,South Zone,49.0,12.7,23.3,6,8,0,0.76,0.83,28.8,11800
2024-07-01,2024-07-01,W95,South Zone,71.3,20.3,44.8,4,5,1,0.57,0.78,27.2,15400
2024-07-01,2024-07-01,W96,South Zone,79.5,17.9,31.8,7,8,1,0.66,0.83,27.9,13200
2024-07-01,2024-07-01,W97,South Zone,77.3,23.2,45.4,19,20,0,0.54,0.7,28.3,17300
2024-07-01,2024-07-01,W98,South Zone,53.3,16.2,31.6,12,13,1,0.68,0.78,26.8,14500
2024-07-01,2024-07-01,W99,South Zone,77.3,14.7,31.2,9,10,0,0.7,0.82,27.3,12100
2024-07-01,2024-07-01,W100,South Zone,64.5,17.7,37.4,14,15,1,0.64,0.8,26.9,15300
2024-07-08,2024-07-08,W01,North Zone,43.2,16.1,30.5,8,9,0,0.69,0.77,28.8,12450
2024-07-08,2024-07-08,W02,North Zone,44.0,13.5,29.4,11,12,0,0.72,0.79,26.5,14300
2024-07-08,2024-07-08,W03,North Zone,65.1,14.9,30.2,7,9,1,0.7,0.83,28.2,11820
2024-07-08,2024-07-08,W04,North Zone,71.1,20.5,36.2,6,7,0,0.61,0.76,26.5,15110
2024-07-08,2024-07-08,W10,North Zone,73.7,21.9,45.3,11,12,0,0.55,0.77,26.5,14800
2024-07-08,2024-07-08,W11,North Zone,74.5,20.7,37.5,14,15,1,0.61,0.76,27.3,15200
2024-07-08,2024-07-08,W12,North Zone,62.9,13.3,23.7,9,10,1,0.75,0.88,29.2,10500
2024-07-08,2024-07-08,W13,North Zone,61.9,15.3,26.8,7,8,0,0.71,0.8,26.5,13200
2024-07-08,2024-07-08,W14,North Zone,47.3,14.7,31.0,8,9,1,0.7,0.85,28.6,14100
2024-07-08,2024-07-08,W15,North Zone,59.2,12.0,27.5,2,3,0,0.74,0.84,26.7,12900
2024-07-08,2024-07-08,W18,North Zone,46.2,12.4,26.5,9,11,0,0.74,0.77,27.2,14400
2024-07-08,2024-07-08,W19,North Zone,52.9,14.6,33.3,7,8,1,0.69,0.81,29.4,12100
2024-07-08,2024-07-08,W20,North Zone,54.2,14.0,29.0,10,11,1,0.72,0.81,29.4,13900
2024-07-08,2024-07-08,W21,North Zone,56.0,16.5,32.6,4,5,0,0.67,0.81,29.5,13300
2024-07-08,2024-07-08,W25,North Zone,50.0,11.5,24.7,9,10,0,0.76,0.84,27.7,11700
2024-07-08,2024-07-08,W26,North Zone,62.3,14.7,31.0,8,10,1,0.7,0.82,29.3,13000
2024-07-08,2024-07-08,W27,North Zone,48.7,16.9,30.5,10,11,0,0.68,0.77,27.4,14900
2024-07-08,2024-07-08,W28,North Zone,42.0,9.3,18.2,8,9,1,0.82,0.93,26.8,10400
2024-07-08,2024-07-08,W29,North Zone,59.3,15.7,34.4,4,5,1,0.67,0.78,26.6,14600
2024-07-08,2024-07-08,W30,North Zone,47.3,12.1,28.4,6,7,0,0.74,0.88,26.7,12700
2024-07-08,2024-07-08,W05,East Zone,67.2,16.7,29.9,10,13,1,0.68,0.84,27.8,13640
2024-07-08,2024-07-08,W06,East Zone,72.9,14.1,30.6,13,16,0,0.71,0.87,26.7,12890
2024-07-08,2024-07-08,W07,East Zone,55.3,13.5,26.1,8,9,1,0.73,0.79,28.5,14200
2024-07-08,2024-07-08,W08,East Zone,49.1,16.0,34.7,4,5,0,0.67,0.78,28.3,13500
2024-07-08,2024-07-08,W09,East Zone,51.7,10.5,22.0,7,8,0,0.78,0.83,29.0,11900
2024-07-08,2024-07-08,W22,East Zone,62.7,17.4,35.7,9,11,1,0.65,0.77,28.1,14700
2024-07-08,2024-07-08,W23,East Zone,61.3,13.3,22.4,7,8,0,0.75,0.86,26.8,13100
2024-07-08,2024-07-08,W24,East Zone,70.6,17.1,37.5,12,13,1,0.64,0.82,29.1,12500
2024-07-08,2024-07-08,W50,East Zone,58.1,17.2,37.4,6,8,1,0.64,0.75,28.8,15500
2024-07-08,2024-07-08,W51,East Zone,56.4,14.0,26.8,1,2,0,0.73,0.76,27.1,14300
2024-07-08,2024-07-08,W52,East Zone,65.5,15.1,29.9,6,7,0,0.7,0.83,29.1,10900
2024-07-08,2024-07-08,W53,East Zone,45.2,13.4,28.0,5,6,0,0.73,0.71,26.8,15000
2024-07-08,2024-07-08,W54,East Zone,58.6,13.6,24.6,9,11,1,0.74,0.82,29.0,13200
2024-07-08,2024-07-08,W55,East Zone,66.6,13.8,28.6,11,12,0,0.72,0.82,28.6,12400
2024-07-08,2024-07-08,W56,East Zone,49.9,18.0,31.2,11,12,1,0.66,0.76,27.4,15700
2024-07-08,2024-07-08,W57,East Zone,61.9,14.4,31.0,11,13,1,0.7,0.83,29.1,14100
2024-07-08,2024-07-08,W58,East Zone,55.3,13.8,25.0,7,9,0,0.74,0.88,26.8,11300
2024-07-08,2024-07-08,W59,East Zone,55.5,14.8,33.8,18,19,0,0.68,0.81,27.7,13600
2024-07-08,2024-07-08,W60,East Zone,52.9,16.9,31.7,9,12,1,0.67,0.76,27.5,15400
2024-07-08,2024-07-08,W61,East Zone,51.6,13.4,22.9,7,9,0,0.75,0.84,28.0,12200
2024-07-08,2024-07-08,W16,West Zone,67.0,17.7,36.4,3,4,0,0.64,0.84,26.7,11500
2024-07-08,2024-07-08,W17,West Zone,54.6,15.8,31.3,10,13,0,0.69,0.76,28.7,13800
2024-07-08,2024-07-08,W33,West Zone,53.5,12.4,29.5,7,8,0,0.73,0.86,29.2,11200
2024-07-08,2024-07-08,W34,West Zone,66.1,15.4,30.9,12,13,1,0.69,0.81,27.9,14500
2024-07-08,2024-07-08,W35,West Zone,62.8,16.2,31.4,12,15,0,0.68,0.86,29.1,12000
2024-07-08,2024-07-08,W36,West Zone,73.1,17.7,37.2,9,11,0,0.64,0.82,27.9,13400
2024-07-08,2024-07-08,W37,West Zone,54.3,17.3,35.9,13,15,1,0.65,0.75,29.4,15800
2024-07-08,2024-07-08,W38,West Zone,38.9,8.4,17.5,9,11,0,0.83,0.87,27.7,10800
2024-07-08,2024-07-08,W39,West Zone,57.7,15.5,31.0,9,10,1,0.69,0.82,27.1,14000
2024-07-08,2024-07-08,W40,West Zone,47.2,13.7,27.0,9,10,0,0.73,0.8,29.2,12600
2024-07-08,2024-07-08,W41,West Zone,56.2,14.5,30.1,5,6,1,0.7,0.77,29.3,15300
2024-07-08,2024-07-08,W42,West Zone,62.3,14.7,29.5,3,4,1,0.71,0.78,29.4,13700
2024-07-08,2024-07-08,W43,West Zone,39.0,11.1,27.1,4,5,1,0.75,0.89,26.7,11000
2024-07-08,2024-07-08,W44,West Zone,45.9,11.9,27.8,5,7,0,0.74,0.79,26.8,14200
2024-07-08,2024-07-08,W45,West Zone,45.5,10.5,25.0,7,8,0,0.77,0.79,27.1,12300
2024-07-08,2024-07-08,W71,West Zone,48.6,14.4,25.9,2,3,1,0.73,0.79,28.6,14000
2024-07-08,2024-07-08,W72,West Zone,72.9,15.3,33.3,6,7,1,0.68,0.85,27.7,12700
2024-07-08,2024-07-08,W73,West Zone,75.5,16.2,30.2,11,14,1,0.69,0.9,28.6,11100
2024-07-08,2024-07-08,W74,West Zone,41.4,12.3,20.8,9,10,0,0.77,0.81,29.3,15200
2024-07-08,2024-07-08,W75,West Zone,38.9,11.0,26.1,6,7,1,0.76,0.79,29.4,12000
2024-07-08,2024-07-08,W31,Central Zone,60.8,20.0,38.4,12,14,0,0.61,0.7,27.1,16800
2024-07-08,2024-07-08,W32,Central Zone,64.4,18.6,33.8,11,14,0,0.64,0.75,28.8,16200
2024-07-08,2024-07-08,W46,Central Zone,37.8,10.3,25.2,17,18,0,0.77,0.74,28.7,15600
2024-07-08,2024-07-08,W47,Central Zone,47.4,16.5,29.4,7,9,0,0.69,0.68,27.7,16400
2024-07-08,2024-07-08,W48,Central Zone,69.8,17.0,37.3,11,14,0,0.64,0.75,28.5,15900
2024-07-08,2024-07-08,W49,Central Zone,53.3,14.5,32.3,10,11,0,0.69,0.81,29.3,12800
2024-07-08,2024-07-08,W62,Central Zone,49.2,18.0,40.1,8,9,1,0.62,0.68,28.1,17200
2024-07-08,2024-07-08,W63,Central Zone,58.4,15.8,26.9,9,12,0,0.71,0.75,27.5,16600
2024-07-08,2024-07-08,W64,Central Zone,67.3,16.2,31.1,10,12,0,0.68,0.77,29.4,14800
2024-07-08,2024-07-08,W65,Central Zone,58.2,17.1,35.8,6,7,0,0.65,0.74,28.4,16900
2024-07-08,2024-07-08,W66,Central Zone,41.5,13.9,23.5,13,14,0,0.74,0.8,27.5,16100
2024-07-08,2024-07-08,W67,Central Zone,64.4,14.7,34.3,9,11,0,0.68,0.81,28.6,13500
2024-07-08,2024-07-08,W68,Central Zone,36.4,13.3,22.6,11,12,1,0.75,0.73,27.5,16700
2024-07-08,2024-07-08,W69,Central Zone,56.2,14.5,27.6,5,6,0,0.72,0.76,29.1,14900
2024-07-08,2024-07-08,W70,Central Zone,62.4,16.1,28.3,9,10,0,0.7,0.73,28.5,16300
2024-07-08,2024-07-08,W80,Central Zone,44.3,17.0,29.0,7,8,1,0.69,0.7,28.7,17000
2024-07-08,2024-07-08,W81,Central Zone,40.5,11.2,20.8,10,11,0,0.78,0.79,28.4,15600
2024-07-08,2024-07-08,W82,Central Zone,57.2,14.0,28.2,8,9,0,0.72,0.77,29.2,13000
2024-07-08,2024-07-08,W83,Central Zone,52.5,16.3,37.4,9,11,1,0.65,0.75,29.3,16800
2024-07-08,2024-07-08,W84,Central Zone,56.4,12.9,26.2,9,10,1,0.74,0.79,29.0,14400
2024-07-08,2024-07-08,W76,South Zone,38.0,13.5,24.6,8,9,1,0.74,0.74,29.2,14600
2024-07-08,2024-07-08,W77,South Zone,44.7,13.3,22.9,11,12,1,0.75,0.85,29.4,13100
2024-07-08,2024-07-08,W78,South Zone,64.9,19.6,39.5,10,11,0,0.61,0.74,26.6,16500
2024-07-08,2024-07-08,W79,South Zone,64.5,17.5,32.4,12,13,0,0.66,0.76,28.8,13800
2024-07-08,2024-07-08,W85,South Zone,57.2,13.3,28.6,8,9,0,0.72,0.83,26.6,12500
2024-07-08,2024-07-08,W86,South Zone,61.0,17.8,39.4,8,9,1,0.62,0.72,28.1,15900
2024-07-08,2024-07-08,W87,South Zone,44.9,14.6,27.5,8,9,1,0.72,0.76,28.1,13400
2024-07-08,2024-07-08,W88,South Zone,65.7,19.5,42.7,10,11,0,0.59,0.78,29.5,15100
2024-07-08,2024-07-08,W89,South Zone,57.5,10.9,25.2,5,6,0,0.76,0.86,29.4,11400
2024-07-08,2024-07-08,W90,South Zone,47.1,14.3,30.8,11,14,0,0.7,0.78,29.0,14700
2024-07-08,2024-07-08,W91,South Zone,43.6,16.0,27.3,10,12,0,0.7,0.72,27.4,17100
2024-07-08,2024-07-08,W92,South Zone,58.9,14.1,27.4,6,8,1,0.72,0.8,28.7,12900
2024-07-08,2024-07-08,W93,South Zone,74.4,19.7,39.6,9,10,1,0.61,0.75,28.7,16000
2024-07-08,2024-07-08,W94,South Zone,51.0,12.1,26.9,6,8,1,0.74,0.83,27.4,11800
2024-07-08,2024-07-08,W95,South Zone,55.2,17.2,34.6,11,14,1,0.65,0.79,26.7,15400
2024-07-08,2024-07-08,W96,South Zone,50.9,12.4,29.2,10,13,0,0.73,0.79,28.3,13200
2024-07-08,2024-07-08,W97,South Zone,45.6,17.4,30.3,7,8,1,0.67,0.68,27.3,17300
2024-07-08,2024-07-08,W98,South Zone,64.7,17.3,38.7,9,11,0,0.63,0.79,26.7,14500
2024-07-08,2024-07-08,W99,South Zone,44.3,10.2,20.6,6,8,0,0.79,0.81,29.3,12100
2024-07-08,2024-07-08,W100,South Zone,41.0,15.9,33.2,14,15,1,0.68,0.79,26.6,15300
2024-07-15,2024-07-15,W01,North Zone,44.0,13.3,28.7,5,7,1,0.72,0.74,27.9,12450
2024-07-15,2024-07-15,W02,North Zone,29.2,10.5,22.2,3,4,0,0.78,0.8,27.5,14300
2024-07-15,2024-07-15,W03,North Zone,32.3,10.9,25.1,8,10,0,0.77,0.88,26.8,11820
2024-07-15,2024-07-15,W04,North Zone,57.8,19.1,38.5,6,8,1,0.62,0.75,26.6,15110
2024-07-15,2024-07-15,W10,North Zone,25.8,14.2,28.3,4,6,0,0.72,0.77,28.2,14800
2024-07-15,2024-07-15,W11,North Zone,49.5,15.5,30.3,8,9,1,0.69,0.74,28.8,15200
2024-07-15,2024-07-15,W12,North Zone,47.6,9.5,20.5,9,10,1,0.8,0.89,27.6,10500
2024-07-15,2024-07-15,W13,North Zone,57.5,16.0,33.5,6,7,0,0.67,0.83,28.8,13200
2024-07-15,2024-07-15,W14,North Zone,37.1,11.9,20.4,11,12,0,0.78,0.79,27.2,14100
2024-07-15,2024-07-15,W15,North Zone,49.6,13.7,30.1,6,7,0,0.71,0.83,27.2,12900
2024-07-15,2024-07-15,W18,North Zone,51.8,13.3,29.6,7,8,0,0.72,0.79,29.0,14400
2024-07-15,2024-07-15,W19,North Zone,55.5,16.2,36.3,9,11,1,0.66,0.84,28.7,12100
2024-07-15,2024-07-15,W20,North Zone,57.4,14.8,30.8,10,12,0,0.7,0.77,27.6,13900
2024-07-15,2024-07-15,W21,North Zone,33.6,12.6,29.5,6,7,1,0.73,0.81,28.6,13300
2024-07-15,2024-07-15,W25,North Zone,36.1,8.8,16.3,6,7,0,0.83,0.84,27.2,11700
2024-07-15,2024-07-15,W26,North Zone,46.6,14.9,32.8,10,11,1,0.69,0.81,27.4,13000
2024-07-15,2024-07-15,W27,North Zone,47.3,16.8,36.0,7,8,0,0.65,0.74,26.7,14900
2024-07-15,2024-07-15,W28,North Zone,61.8,12.4,24.5,8,10,1,0.75,0.9,26.9,10400
