week_start_date,ward_id,reported_cases,cholera_cases,typhoid_cases,dysentery_cases,hepatitis_a_cases,hospital_reporting_rate,population_estimate,sanitation_index,turbidity,ecoli_index,ph_level,chlorine_residual,water_sample_count,contamination_flag,rainfall_mm,avg_temperature,humidity_percent,flood_event_flag,monsoon_flag,zone
2024-06-10,W10,4,2,1,0,1,0.902,32802,0.607,12.33,3.79,7.44,0.36,3,0,25.05,29.8,76.6,0,1,North
2024-06-10,W11,27,4,7,4,12,0.906,40023,0.673,17.2,5.9,7.58,0.31,6,1,30.18,25.8,78.3,0,1,North
2024-06-10,W12,3,1,1,0,1,0.876,21560,0.732,12.09,3.42,8.06,0.292,7,0,33.71,27.3,89.3,0,1,North
2024-06-10,W13,18,5,3,6,4,0.832,36942,0.699,15.91,6.28,7.42,0.251,6,1,53.21,25.4,79.8,0,1,North
2024-06-10,W14,11,1,2,6,2,0.917,26877,0.829,15.24,5.86,7.98,0.321,4,1,62.0,27.0,92.1,0,1,North
2024-06-10,W15,11,4,0,2,5,0.873,34494,0.531,12.91,4.55,8.0,0.224,3,0,49.63,28.2,89.4,0,1,North
2024-06-10,W16,14,5,2,4,3,0.833,23529,0.543,16.38,6.98,8.05,0.162,7,1,77.11,29.3,93.6,0,1,West
2024-06-10,W17,14,4,3,3,4,0.821,21331,0.544,9.19,3.59,7.03,0.5,4,0,26.69,26.7,87.1,0,1,West
2024-06-10,W18,22,6,8,3,5,0.79,40882,0.505,22.65,9.39,6.96,0.295,7,1,50.13,31.9,88.2,0,1,North
2024-06-10,W19,13,3,6,1,3,0.814,23003,0.502,17.18,8.02,7.58,0.205,5,1,64.68,28.5,92.8,0,1,North
2024-06-10,W20,15,3,5,1,6,0.837,37681,0.777,20.45,8.44,7.47,0.145,4,1,34.77,31.8,87.4,0,1,North
2024-06-10,W21,15,7,5,3,0,0.952,27539,0.82,32.81,10.0,7.34,0.081,8,1,64.14,32.9,86.2,0,1,North
2024-06-10,W22,20,4,4,8,4,0.855,34488,0.329,15.0,5.77,7.73,0.363,6,1,68.96,27.0,77.8,0,1,East
2024-06-10,W23,22,6,6,7,3,0.862,34115,0.587,15.91,7.36,7.55,0.403,3,1,42.73,31.0,75.9,0,1,East
2024-06-10,W24,12,5,2,1,4,0.842,29948,0.737,20.4,9.57,7.08,0.121,7,1,34.7,30.9,84.5,0,1,East
2024-06-10,W25,13,3,1,6,3,0.947,20152,0.77,15.58,6.31,7.94,0.283,3,1,14.85,30.1,83.7,0,1,North
2024-06-10,W26,71,26,14,15,16,0.86,42728,0.571,20.83,9.46,7.13,0.17,6,1,21.74,31.2,76.1,0,1,North
2024-06-10,W27,15,3,3,4,5,0.931,35597,0.743,14.98,6.16,8.19,0.25,6,1,55.98,26.4,75.4,0,1,North
2024-06-10,W28,6,3,1,2,0,0.927,21681,0.764,16.0,5.74,7.45,0.255,3,1,27.59,30.9,77.4,0,1,North
2024-06-10,W29,12,4,2,5,1,0.886,32388,0.743,24.04,8.99,7.72,0.291,7,1,31.83,29.5,88.7,0,1,North
2024-06-10,W30,18,2,5,7,4,0.839,32225,0.722,15.8,6.71,7.99,0.273,7,1,76.02,29.6,89.7,0,1,North
2024-06-10,W31,17,5,3,5,4,0.865,24215,0.746,17.57,7.64,7.06,0.364,6,1,89.43,27.9,85.9,0,1,Central
2024-06-10,W32,5,0,4,1,0,0.98,32799,0.914,8.44,3.18,7.1,0.419,4,0,55.4,27.6,75.4,0,1,Central
2024-06-10,W33,17,6,4,3,4,0.885,16306,0.492,25.77,10.0,7.95,0.299,3,1,29.46,30.8,90.9,0,1,West
2024-06-10,W34,23,9,7,4,3,0.739,22526,0.374,9.72,6.17,7.14,0.368,7,1,66.08,30.3,85.3,0,1,West
2024-06-10,W35,27,6,4,7,10,0.801,28545,0.452,57.22,10.0,7.3,0.395,11,1,45.58,28.5,80.5,0,1,West
2024-06-10,W36,17,4,5,6,2,0.98,32879,0.616,11.26,5.57,7.47,0.38,7,1,74.14,27.5,78.2,0,1,West
2024-06-10,W37,29,10,7,8,4,0.789,32675,0.413,20.88,9.67,7.47,0.192,5,1,79.35,27.7,78.9,0,1,West
2024-06-10,W38,23,5,8,6,4,0.804,32082,0.574,13.74,5.13,7.29,0.201,5,1,34.96,29.9,79.1,0,1,West
2024-06-10,W39,7,0,1,4,2,0.821,20855,0.709,19.51,7.15,6.52,0.304,5,1,29.19,30.5,88.9,0,1,West
2024-06-10,W40,22,5,5,11,1,0.795,33091,0.502,9.05,4.35,7.67,0.349,5,0,46.9,29.2,94.5,0,1,West
2024-06-10,W41,23,8,2,9,4,0.886,34894,0.643,12.39,6.12,6.93,0.229,5,1,23.55,31.0,80.5,0,1,West
2024-06-10,W42,13,5,2,4,2,0.812,17327,0.512,29.63,10.0,7.41,0.298,6,1,44.61,27.0,83.6,0,1,West
2024-06-10,W43,33,5,16,8,4,0.758,26774,0.341,28.56,10.0,7.71,0.174,7,1,47.75,29.7,92.9,0,1,West
2024-06-10,W44,13,7,3,1,2,0.834,26589,0.613,25.02,9.84,7.03,0.155,6,1,29.41,31.0,87.2,0,1,West
2024-06-10,W45,39,11,10,4,14,0.826,29243,0.307,13.85,6.68,7.41,0.131,7,1,27.45,26.4,94.6,0,1,West
2024-06-10,W46,22,12,4,5,1,0.873,23284,0.634,22.32,8.68,7.73,0.264,3,1,44.46,28.3,87.3,0,1,Central
2024-06-10,W47,12,1,3,5,3,0.874,22600,0.893,13.18,5.57,7.42,0.235,6,1,29.58,31.3,87.0,0,1,Central
2024-06-10,W48,30,8,8,9,5,0.962,38034,0.924,9.76,3.1,7.76,0.494,5,0,24.3,25.6,87.5,0,1,Central
2024-06-10,W49,32,3,12,7,10,0.792,37797,0.661,23.01,9.05,7.7,0.178,4,1,50.92,32.7,84.2,0,1,Central
2024-06-10,W50,27,4,5,6,12,0.822,28168,0.409,17.62,7.48,7.05,0.32,5,1,48.86,32.1,94.4,0,1,East
2024-06-10,W51,14,1,3,6,4,0.903,34492,0.697,14.56,5.27,6.89,0.162,5,1,84.69,28.9,91.0,0,1,East
2024-06-10,W52,20,7,5,5,3,0.829,24874,0.627,10.02,4.82,7.67,0.357,7,0,55.81,27.8,81.8,0,1,East
2024-06-10,W53,30,10,7,6,7,0.787,27183,0.683,18.36,7.54,7.41,0.274,7,1,58.4,31.8,93.6,0,1,East
2024-06-10,W54,48,13,10,14,11,0.787,30586,0.468,38.66,10.0,7.77,0.192,3,1,79.15,26.1,92.1,0,1,East
2024-06-10,W55,19,4,3,8,4,0.775,17961,0.372,21.85,9.35,7.2,0.292,7,1,52.41,28.4,76.2,0,1,East
2024-06-10,W56,42,9,17,9,7,0.888,32340,0.401,26.79,10.0,6.81,0.145,6,1,56.8,32.7,85.5,0,1,East
2024-06-10,W57,22,6,6,5,5,0.845,18987,0.465,27.28,10.0,6.93,0.27,4,1,48.6,27.4,85.0,0,1,East
2024-06-10,W58,15,8,4,1,2,0.856,19735,0.556,13.1,5.54,7.2,0.331,7,1,80.99,32.7,76.4,0,1,East
2024-06-10,W59,36,12,8,4,12,0.754,34830,0.413,13.94,6.08,7.02,0.326,4,1,34.46,25.8,86.2,0,1,East
2024-06-10,W60,14,2,4,3,5,0.915,23754,0.701,19.44,8.81,6.85,0.321,5,1,48.83,28.9,83.5,0,1,East
2024-06-10,W61,17,7,6,3,1,0.839,22022,0.522,10.49,5.38,7.84,0.381,5,1,39.48,27.7,78.9,0,1,East
2024-06-10,W62,25,8,7,4,6,0.843,36329,0.8,12.87,4.08,6.91,0.191,5,0,70.8,32.3,80.7,0,1,Central
2024-06-10,W63,12,2,4,4,2,0.885,43665,0.934,12.82,3.75,7.47,0.331,5,0,87.36,27.6,86.5,0,1,Central
2024-06-10,W64,7,3,2,0,2,0.886,20878,0.925,9.79,2.53,6.97,0.63,5,0,43.31,31.1,79.9,0,1,Central
2024-06-10,W65,8,1,3,4,0,0.98,44920,0.943,12.81,4.26,6.99,0.441,3,0,77.99,30.5,87.9,0,1,Central
2024-06-10,W66,6,0,2,2,2,0.94,23367,0.898,12.05,5.07,7.44,0.443,5,1,66.51,27.0,87.3,0,1,Central
2024-06-10,W67,18,4,2,6,6,0.869,21860,0.738,19.41,8.53,7.32,0.255,6,1,100.79,32.1,90.8,0,1,Central
2024-06-10,W68,33,10,6,5,12,0.849,44352,0.634,12.92,5.23,7.5,0.294,5,1,46.66,27.3,82.3,0,1,Central
2024-06-10,W69,9,3,3,0,3,0.818,23411,0.689,16.08,5.7,7.69,0.235,3,1,65.05,30.6,90.9,0,1,Central
2024-06-10,W70,12,4,3,2,3,0.768,30024,0.648,14.37,5.84,7.9,0.284,6,1,64.66,25.9,91.6,0,1,Central
2024-06-10,W71,18,6,4,3,5,0.798,20801,0.664,18.63,6.64,7.9,0.335,6,1,67.26,25.3,77.4,0,1,West
2024-06-10,W72,18,7,6,2,3,0.749,23716,0.337,9.46,4.33,7.16,0.607,7,0,34.1,26.0,77.4,0,1,West
2024-06-10,W73,11,5,3,2,1,0.69,17368,0.332,17.24,7.36,7.27,0.313,6,1,55.23,32.8,76.0,0,1,West
2024-06-10,W74,24,8,6,3,7,0.846,28403,0.56,16.22,8.35,8.16,0.35,3,1,40.22,26.1,86.8,0,1,West
2024-06-10,W75,26,9,4,9,4,0.844,31958,0.742,12.38,5.56,8.01,0.2,7,1,58.55,30.8,78.2,0,1,West
2024-06-10,W76,15,3,4,3,5,0.635,24907,0.317,20.19,8.58,7.57,0.367,4,1,64.95,27.3,93.4,0,1,South
2024-06-10,W77,11,2,3,2,4,0.898,30328,0.673,17.38,6.54,7.6,0.26,4,1,40.86,25.6,82.1,0,1,South
2024-06-10,W78,7,3,2,1,1,0.745,15876,0.387,21.85,9.47,7.38,0.057,7,1,88.58,27.5,90.6,0,1,South
2024-06-10,W79,17,5,3,6,3,0.884,22079,0.627,27.64,10.0,7.69,0.259,7,1,76.27,29.9,90.8,0,1,South
2024-06-10,W80,28,9,6,7,6,0.813,43000,0.614,10.65,4.63,7.31,0.305,4,0,69.48,26.9,92.5,0,1,Central
2024-06-10,W81,17,3,4,3,7,0.888,26230,0.627,15.4,6.83,8.18,0.178,4,1,75.83,28.3,75.7,0,1,Central
2024-06-10,W82,20,5,9,2,4,0.729,44488,0.75,17.56,6.02,8.2,0.353,4,1,38.8,32.7,80.5,0,1,Central
2024-06-10,W83,14,2,4,5,3,0.813,41464,0.755,8.44,3.86,7.6,0.517,3,0,39.0,29.5,87.6,0,1,Central
2024-06-10,W84,16,4,3,3,6,0.923,36107,0.927,12.02,3.79,7.56,0.417,6,0,39.5,27.0,92.7,0,1,Central
2024-06-10,W85,15,2,6,5,2,0.84,24662,0.496,26.57,10.0,6.7,0.151,7,1,29.8,27.4,81.5,0,1,South
2024-06-10,W86,11,3,1,3,4,0.777,16679,0.371,11.16,3.85,6.98,0.346,3,0,33.21,27.9,89.5,0,1,South
2024-06-10,W87,32,11,4,9,8,0.783,24435,0.321,13.51,6.36,8.17,0.234,4,1,58.46,27.9,79.2,0,1,South
2024-06-10,W88,24,6,6,7,5,0.817,26151,0.344,23.24,10.0,6.65,0.206,6,1,90.6,31.7,78.0,0,1,South
2024-06-10,W89,15,5,3,4,3,0.791,19452,0.479,26.18,10.0,6.65,0.195,5,1,72.09,27.6,77.8,0,1,South
2024-06-10,W90,24,7,3,7,7,0.798,17849,0.417,18.43,8.07,6.92,0.332,4,1,53.89,28.1,79.9,0,1,South
2024-06-10,W91,15,7,1,4,3,0.904,24823,0.685,15.26,6.55,7.28,0.337,4,1,64.0,30.7,94.5,0,1,South
2024-06-10,W92,23,9,6,7,1,0.832,34223,0.725,18.0,5.56,7.68,0.383,4,1,38.31,25.7,82.6,0,1,South
2024-06-10,W93,14,3,5,4,2,0.843,15851,0.559,19.88,8.75,7.87,0.176,7,1,65.25,32.6,77.0,0,1,South
2024-06-10,W94,13,2,1,5,5,0.911,19000,0.665,27.95,10.0,6.72,0.133,7,1,42.97,27.2,88.9,0,1,South
2024-06-10,W95,4,2,1,0,1,0.814,20536,0.593,17.18,6.06,7.77,0.461,5,1,43.03,32.1,80.9,0,1,South
2024-06-10,W96,11,4,1,3,3,0.804,20726,0.47,14.89,7.05,7.08,0.366,5,1,82.23,25.8,90.2,0,1,South
2024-06-10,W97,17,5,2,2,8,0.934,31281,0.607,18.95,7.17,7.13,0.316,7,1,68.25,26.0,90.1,0,1,South
2024-06-10,W98,9,4,1,2,2,0.738,18267,0.612,17.26,7.22,6.97,0.227,4,1,39.94,25.4,82.0,0,1,South
2024-06-10,W99,9,3,0,5,1,0.855,22543,0.631,20.7,8.22,7.19,0.289,3,1,51.2,29.5,91.7,0,1,South
2024-06-10,W100,35,10,5,10,10,0.737,26657,0.491,15.45,7.5,6.92,0.184,3,1,30.2,32.6,75.6,0,1,South
2024-06-17,W01,33,12,10,6,5,0.946,40033,0.833,15.58,5.5,8.13,0.273,4,1,22.74,30.8,86.3,0,1,North
2024-06-17,W02,35,11,8,8,8,0.831,27644,0.555,12.42,5.79,8.0,0.542,3,1,28.39,30.5,93.6,0,1,North
2024-06-17,W03,38,11,13,9,5,0.897,34271,0.55,11.82,4.77,8.2,0.382,4,0,29.56,27.9,78.4,0,1,North
2024-06-17,W04,14,7,3,4,0,0.786,22662,0.564,9.58,4.68,8.16,0.354,6,0,80.76,32.4,92.0,0,1,North
2024-06-17,W05,32,8,12,7,5,0.85,21396,0.494,11.57,6.1,7.87,0.292,4,1,49.47,27.8,91.2,0,1,East
2024-06-17,W06,35,12,7,9,7,0.756,33431,0.431,14.14,6.19,7.63,0.524,7,1,41.22,28.8,81.8,0,1,East
2024-06-17,W07,33,13,8,10,2,0.842,34118,0.578,9.56,3.14,8.12,0.488,5,0,86.16,26.3,82.4,0,1,East
2024-06-17,W08,38,12,6,14,6,0.813,32912,0.321,18.08,8.5,6.86,0.227,6,1,79.04,31.5,81.0,0,1,East
2024-06-17,W09,44,16,6,8,14,0.813,29502,0.306,36.3,10.0,6.73,0.171,6,1,47.85,29.2,80.3,0,1,East
2024-06-17,W10,20,7,6,4,3,0.792,32802,0.607,6.25,3.46,7.02,0.326,6,0,57.04,27.4,90.2,0,1,North
2024-06-17,W11,43,15,11,6,11,0.832,40023,0.673,7.63,3.03,7.65,0.391,5,0,34.21,32.3,76.2,0,1,North
2024-06-17,W12,15,4,5,4,2,0.867,21560,0.732,9.01,4.06,7.0,0.334,3,0,65.18,30.3,91.7,0,1,North
2024-06-17,W13,31,10,6,6,9,0.926,36942,0.699,12.77,5.69,6.95,0.389,4,1,63.14,30.0,86.1,0,1,North
2024-06-17,W14,12,2,4,4,2,0.865,26877,0.829,17.8,7.56,6.82,0.467,4,1,74.9,27.8,86.5,0,1,North
2024-06-17,W15,28,9,9,4,6,0.81,34494,0.531,13.06,5.57,8.14,0.388,7,1,73.82,28.4,82.9,0,1,North
2024-06-17,W16,35,13,5,9,8,0.94,23529,0.543,20.22,10.0,7.79,0.329,4,1,83.14,27.4,82.3,0,1,West
2024-06-17,W17,18,3,6,6,3,0.75,21331,0.544,9.36,4.08,7.51,0.465,3,0,44.6,32.7,78.1,0,1,West
2024-06-17,W18,32,7,9,10,6,0.831,40882,0.505,16.88,7.21,7.81,0.254,4,1,65.54,29.7,77.0,0,1,North
2024-06-17,W19,35,12,5,7,11,0.799,23003,0.502,22.6,9.03,7.22,0.346,6,1,41.12,26.8,88.0,0,1,North
2024-06-17,W20,50,11,9,14,16,0.88,37681,0.777,10.8,4.52,7.22,0.505,5,0,71.06,26.7,91.9,0,1,North
2024-06-17,W21,30,10,11,4,5,0.83,27539,0.82,19.05,8.01,7.08,0.276,3,1,53.69,26.6,93.8,0,1,North
2024-06-17,W22,32,7,8,12,5,0.741,34488,0.329,17.43,7.19,7.19,0.375,5,1,69.15,26.9,77.4,0,1,East
2024-06-17,W23,30,13,6,4,7,0.933,34115,0.587,17.72,7.68,7.29,0.286,7,1,206.42,27.0,81.2,1,1,East
2024-06-17,W24,30,7,9,7,7,0.961,29948,0.737,12.17,4.88,7.89,0.125,6,0,66.93,26.2,89.5,0,1,East
2024-06-17,W25,16,2,3,9,2,0.864,20152,0.77,6.87,3.36,7.69,0.539,3,0,26.9,28.1,89.7,0,1,North
2024-06-17,W26,52,22,11,13,6,0.893,42728,0.571,12.38,5.49,7.72,0.457,6,1,85.19,25.1,81.8,0,1,North
2024-06-17,W27,37,13,10,8,6,0.808,35597,0.743,13.26,4.49,7.37,0.402,4,0,55.88,26.0,80.5,0,1,North
2024-06-17,W28,10,8,0,0,2,0.897,21681,0.764,7.02,3.68,7.76,0.213,6,0,48.21,32.9,83.6,0,1,North
2024-06-17,W29,38,12,8,9,9,0.885,32388,0.743,12.88,4.48,7.84,0.353,7,0,76.11,26.6,78.7,0,1,North
2024-06-17,W30,29,6,9,8,6,0.939,32225,0.722,21.92,9.49,6.82,0.272,3,1,36.41,30.5,78.7,0,1,North
2024-06-17,W31,20,7,7,3,3,0.854,24215,0.746,25.61,10.0,7.08,0.348,4,1,65.01,32.8,77.8,0,1,Central
2024-06-17,W32,11,4,3,2,2,0.908,32799,0.914,10.01,3.61,8.19,0.558,3,0,42.58,32.5,87.0,0,1,Central
2024-06-17,W33,24,7,6,8,3,0.787,16306,0.492,14.48,6.72,7.36,0.503,7,1,26.93,28.0,83.9,0,1,West
2024-06-17,W34,28,6,9,11,2,0.737,22526,0.374,22.53,9.12,6.97,0.125,7,1,66.08,30.8,75.4,0,1,West
2024-06-17,W35,43,14,9,12,8,0.808,28545,0.452,24.2,10.0,8.03,0.37,6,1,59.99,31.6,87.8,0,1,West
2024-06-17,W36,28,14,5,7,2,0.878,32879,0.616,14.57,6.04,7.51,0.232,6,1,23.65,32.3,82.6,0,1,West
2024-06-17,W37,49,12,13,13,11,0.732,32675,0.413,23.35,10.0,7.84,0.295,7,1,84.02,30.4,92.7,0,1,West
2024-06-17,W38,40,10,16,9,5,0.793,32082,0.574,11.32,5.46,7.92,0.308,4,1,39.76,30.6,78.5,0,1,West
2024-06-17,W39,20,9,6,2,3,0.819,20855,0.709,8.01,4.07,7.17,0.356,4,0,113.79,25.9,79.6,0,1,West
2024-06-17,W40,26,3,12,8,3,0.835,33091,0.502,15.98,6.4,7.47,0.352,3,1,30.54,26.0,83.7,0,1,West
2024-06-17,W41,40,10,14,9,7,0.892,34894,0.643,8.64,2.73,7.61,0.51,7,0,72.31,32.4,82.0,0,1,West
2024-06-17,W42,20,6,4,4,6,0.843,17327,0.512,23.01,10.0,7.83,0.147,4,1,35.42,27.0,88.0,0,1,West
2024-06-17,W43,43,13,18,10,2,0.807,26774,0.341,19.77,8.78,6.98,0.09,4,1,79.71,25.3,78.7,0,1,West
2024-06-17,W44,44,16,12,5,11,0.853,26589,0.613,11.24,5.49,7.68,0.448,7,1,84.71,31.2,93.4,0,1,West
2024-06-17,W45,31,11,14,4,2,0.833,29243,0.307,12.46,6.6,7.93,0.369,6,1,37.09,31.5,94.7,0,1,West
2024-06-17,W46,32,9,7,5,11,0.919,23284,0.634,22.27,8.71,8.11,0.141,3,1,72.83,27.4,79.0,0,1,Central
2024-06-17,W47,12,5,2,4,1,0.865,22600,0.893,9.3,3.75,6.81,0.472,7,0,47.3,31.8,77.0,0,1,Central
2024-06-17,W48,10,3,2,4,1,0.903,38034,0.924,9.51,4.17,6.99,0.436,3,0,28.11,26.8,90.8,0,1,Central
2024-06-17,W49,47,11,18,13,5,0.941,37797,0.661,23.66,10.0,7.21,0.135,3,1,45.92,32.0,75.6,0,1,Central
2024-06-17,W50,46,12,10,13,11,0.728,28168,0.409,13.32,5.47,6.93,0.376,6,1,75.39,30.9,75.1,0,1,East
2024-06-17,W51,19,8,1,5,5,0.835,34492,0.697,17.52,6.96,7.56,0.284,3,1,68.19,29.4,92.1,0,1,East
2024-06-17,W52,17,5,5,3,4,0.927,24874,0.627,18.91,7.4,7.42,0.284,3,1,36.08,26.4,91.3,0,1,East
2024-06-17,W53,18,4,4,6,4,0.938,27183,0.683,25.18,10.0,7.39,0.079,5,1,91.59,25.6,84.9,0,1,East
2024-06-17,W54,52,14,10,17,11,0.777,30586,0.468,34.0,10.0,7.1,0.126,3,1,45.41,32.0,89.0,0,1,East
2024-06-17,W55,37,9,8,9,11,0.803,17961,0.372,17.21,8.15,8.16,0.265,5,1,56.5,29.4,93.8,0,1,East
2024-06-17,W56,42,14,6,14,8,0.777,32340,0.401,19.15,9.59,8.12,0.113,7,1,58.47,31.2,82.4,0,1,East
2024-06-17,W57,26,11,7,2,6,0.906,18987,0.465,17.83,8.05,6.84,0.356,7,1,71.23,30.5,84.2,0,1,East
2024-06-17,W58,16,3,3,5,5,0.883,19735,0.556,19.24,7.25,7.22,0.274,3,1,49.22,31.1,92.9,0,1,East
2024-06-17,W59,37,13,9,11,4,0.846,34830,0.413,13.21,6.33,7.07,0.143,6,1,49.1,30.6,79.1,0,1,East
2024-06-17,W60,25,9,8,5,3,0.896,23754,0.701,15.8,5.61,7.82,0.496,4,1,27.53,29.1,89.0,0,1,East
2024-06-17,W61,16,6,5,2,3,0.759,22022,0.522,10.25,5.26,7.41,0.332,5,1,55.96,27.2,89.3,0,1,East
2024-06-17,W62,21,4,5,6,6,0.807,36329,0.8,22.1,8.43,8.07,0.186,7,1,40.33,26.1,79.1,0,1,Central
2024-06-17,W63,18,4,6,3,5,0.936,43665,0.934,32.28,10.0,7.27,0.34,5,1,64.66,27.2,83.4,0,1,Central
2024-06-17,W64,5,2,2,1,0,0.877,20878,0.925,11.63,3.98,7.56,0.489,6,0,33.09,28.9,80.9,0,1,Central
2024-06-17,W65,21,5,3,8,5,0.98,44920,0.943,14.75,5.71,6.71,0.168,4,1,65.71,28.0,75.2,0,1,Central
2024-06-17,W66,15,3,6,3,3,0.878,23367,0.898,13.63,4.69,7.43,0.16,5,0,72.66,31.5,84.1,0,1,Central
2024-06-17,W67,26,4,6,7,9,0.853,21860,0.738,28.99,10.0,6.64,0.274,9,1,83.95,25.5,89.1,0,1,Central
2024-06-17,W68,42,7,19,9,7,0.839,44352,0.634,15.97,6.01,7.97,0.246,6,1,54.71,27.3,86.9,0,1,Central
2024-06-17,W69,21,6,3,8,4,0.845,23411,0.689,12.4,5.66,7.71,0.297,5,1,17.37,27.8,79.2,0,1,Central
2024-06-17,W70,22,5,6,5,6,0.849,30024,0.648,21.9,8.84,8.04,0.195,3,1,54.76,27.4,85.5,0,1,Central
2024-06-17,W71,29,7,8,10,4,0.808,20801,0.664,21.67,9.91,8.02,0.065,3,1,42.63,29.0,78.8,0,1,West
2024-06-17,W72,30,9,6,11,4,0.845,23716,0.337,10.86,5.91,7.08,0.177,6,1,69.44,26.5,90.9,0,1,West
2024-06-17,W73,15,5,0,4,6,0.829,17368,0.332,14.69,6.72,7.42,0.347,7,1,23.38,25.9,79.3,0,1,West
2024-06-17,W74,29,4,7,8,10,0.907,28403,0.56,15.34,6.17,7.85,0.343,4,1,43.43,29.0,93.9,0,1,West
2024-06-17,W75,23,5,9,5,4,0.86,31958,0.742,18.94,7.72,6.9,0.155,7,1,52.68,25.3,83.1,0,1,West
2024-06-17,W76,40,12,7,13,8,0.759,24907,0.317,14.7,7.47,7.89,0.457,7,1,82.84,32.4,89.1,0,1,South
2024-06-17,W77,23,6,8,2,7,0.835,30328,0.673,9.15,3.49,7.87,0.327,7,0,41.0,29.4,88.3,0,1,South
2024-06-17,W78,19,6,5,5,3,0.841,15876,0.387,26.29,10.0,6.96,0.196,4,1,90.44,27.6,79.0,0,1,South
2024-06-17,W79,24,10,3,5,6,0.903,22079,0.627,32.33,10.0,6.56,0.121,6,1,83.96,29.1,77.5,0,1,South
2024-06-17,W80,27,7,8,8,4,0.756,43000,0.614,15.02,6.25,7.17,0.132,5,1,78.47,32.8,75.8,0,1,Central
2024-06-17,W81,23,13,5,2,3,0.813,26230,0.627,16.22,6.68,7.39,0.475,3,1,82.33,30.6,77.4,0,1,Central
2024-06-17,W82,34,10,9,11,4,0.862,44488,0.75,12.95,5.3,7.37,0.41,4,1,78.97,27.5,94.8,0,1,Central
2024-06-17,W83,20,6,8,1,5,0.886,41464,0.755,11.09,4.45,8.03,0.469,4,0,48.96,28.1,82.6,0,1,Central
2024-06-17,W84,12,4,1,5,2,0.98,36107,0.927,10.45,3.82,7.27,0.481,3,0,85.05,25.4,93.5,0,1,Central
2024-06-17,W85,27,9,5,8,5,0.798,24662,0.496,12.01,4.96,7.67,0.077,6,0,68.32,32.5,93.0,0,1,South
2024-06-17,W86,15,5,1,5,4,0.793,16679,0.371,10.63,4.86,7.44,0.324,7,0,50.27,30.6,89.6,0,1,South
2024-06-17,W87,28,8,6,7,7,0.831,24435,0.321,13.84,7.17,7.81,0.233,3,1,90.73,30.0,75.7,0,1,South
2024-06-17,W88,43,16,10,9,8,0.888,26151,0.344,26.41,10.0,7.72,0.117,3,1,46.66,30.9,81.3,0,1,South
2024-06-17,W89,43,13,12,8,10,0.87,19452,0.479,21.75,8.67,7.39,0.313,4,1,66.11,29.9,80.7,0,1,South
2024-06-17,W90,35,12,7,10,6,0.793,17849,0.417,12.89,7.25,7.4,0.204,6,1,67.44,29.7,77.0,0,1,South
2024-06-17,W91,20,8,6,4,2,0.808,24823,0.685,18.91,6.25,7.65,0.486,6,1,100.84,28.4,90.5,0,1,South
2024-06-17,W92,25,7,9,3,6,0.895,34223,0.725,19.71,7.75,7.51,0.185,5,1,96.4,28.2,93.1,0,1,South
2024-06-17,W93,21,1,6,6,8,0.831,15851,0.559,16.19,5.47,7.71,0.202,3,1,117.99,29.8,82.2,0,1,South
2024-06-17,W94,24,8,8,7,1,0.824,19000,0.665,16.21,7.15,7.65,0.201,7,1,23.16,29.6,77.3,0,1,South
2024-06-17,W95,22,4,7,8,3,0.766,20536,0.593,10.09,4.94,7.44,0.45,6,0,92.77,29.6,79.9,0,1,South
2024-06-17,W96,21,4,7,5,5,0.85,20726,0.47,17.04,7.69,7.29,0.313,7,1,47.0,27.4,89.9,0,1,South
2024-06-17,W97,36,12,9,11,4,0.942,31281,0.607,15.29,5.97,7.74,0.213,4,1,102.72,32.9,82.5,0,1,South
2024-06-17,W98,24,8,5,5,6,0.75,18267,0.612,12.48,4.71,7.06,0.282,6,0,41.78,26.1,92.1,0,1,South
2024-06-17,W99,17,8,4,1,4,0.886,22543,0.631,16.88,6.68,7.37,0.245,5,1,69.48,29.9,76.0,0,1,South
2024-06-17,W100,35,8,9,9,9,0.898,26657,0.491,12.8,5.7,7.7,0.371,7,1,92.83,29.5,75.4,0,1,South
2024-06-24,W01,23,5,6,6,6,0.869,40033,0.833,9.01,4.14,8.04,0.406,3,0,92.32,30.6,80.3,0,1,North
2024-06-24,W02,34,9,10,9,6,0.823,27644,0.555,7.81,4.01,7.64,0.537,3,0,40.85,25.8,84.1,0,1,North
2024-06-24,W03,20,5,4,2,9,0.877,34271,0.55,10.91,5.06,8.19,0.147,5,1,49.5,27.7,85.0,0,1,North
2024-06-24,W04,11,3,3,3,2,0.777,22662,0.564,18.12,6.87,6.97,0.308,3,1,58.35,26.2,92.5,0,1,North
2024-06-24,W05,28,11,6,5,6,0.822,21396,0.494,11.86,5.65,7.67,0.468,5,1,49.17,30.8,82.6,0,1,East
2024-06-24,W06,38,10,9,12,7,0.796,33431,0.431,11.06,5.37,6.88,0.639,3,1,49.52,26.8,78.6,0,1,East
2024-06-24,W07,24,8,9,5,2,0.876,34118,0.578,17.83,6.8,7.35,0.342,6,1,35.15,27.0,76.4,0,1,East
2024-06-24,W08,46,13,9,15,9,0.833,32912,0.321,25.33,10.0,7.02,0.115,4,1,75.2,33.0,93.0,0,1,East
2024-06-24,W09,51,14,13,14,10,0.789,29502,0.306,25.78,10.0,7.76,0.136,3,1,75.41,30.0,76.1,0,1,East
