week_start_date,ward_id,current_cases,outbreak_next_week
2024-05-13,W95,18,0
2024-05-13,W96,14,0
2024-05-13,W97,21,0
2024-05-13,W98,10,0
2024-05-13,W99,7,0
2024-05-13,W100,14,0
2024-05-20,W01,11,0
2024-05-20,W02,22,0
2024-05-20,W03,13,0
2024-05-20,W04,9,0
2024-05-20,W05,7,0
2024-05-20,W06,32,0
2024-05-20,W07,22,0
2024-05-20,W08,19,0
2024-05-20,W09,58,0
2024-05-20,W10,24,0
2024-05-20,W11,18,0
2024-05-20,W12,2,0
2024-05-20,W13,24,0
2024-05-20,W14,13,0
2024-05-20,W15,17,0
2024-05-20,W16,25,0
2024-05-20,W17,18,0
2024-05-20,W18,29,0
2024-05-20,W19,19,0
2024-05-20,W20,19,0
2024-05-20,W21,6,0
2024-05-20,W22,27,0
2024-05-20,W23,37,0
2024-05-20,W24,36,0
2024-05-20,W25,5,0
2024-05-20,W26,24,0
2024-05-20,W27,27,0
2024-05-20,W28,6,0
2024-05-20,W29,15,0
2024-05-20,W30,15,0
2024-05-20,W31,13,0
2024-05-20,W32,6,0
2024-05-20,W33,16,0
2024-05-20,W34,17,0
2024-05-20,W35,29,0
2024-05-20,W36,14,0
2024-05-20,W37,33,0
2024-05-20,W38,12,0
2024-05-20,W39,9,0
2024-05-20,W40,20,0
2024-05-20,W41,21,0
2024-05-20,W42,11,0
2024-05-20,W43,25,0
2024-05-20,W44,17,0
2024-05-20,W45,27,0
2024-05-20,W46,24,0
2024-05-20,W47,6,0
2024-05-20,W48,12,0
2024-05-20,W49,26,0
2024-05-20,W50,18,0
2024-05-20,W51,17,0
2024-05-20,W52,20,0
2024-05-20,W53,19,0
2024-05-20,W54,42,0
2024-05-20,W55,15,0
2024-05-20,W56,26,0
2024-05-20,W57,17,0
2024-05-20,W58,12,0
2024-05-20,W59,44,0
2024-05-20,W60,32,0
2024-05-20,W61,6,0
2024-05-20,W62,19,0
2024-05-20,W63,17,0
2024-05-20,W64,6,0
2024-05-20,W65,11,0
2024-05-20,W66,7,0
2024-05-20,W67,10,0
2024-05-20,W68,45,0
2024-05-20,W69,7,0
2024-05-20,W70,26,0
2024-05-20,W71,15,0
2024-05-20,W72,19,0
2024-05-20,W73,11,0
2024-05-20,W74,26,0
2024-05-20,W75,16,0
2024-05-20,W76,20,0
2024-05-20,W77,19,0
2024-05-20,W78,13,0
2024-05-20,W79,15,0
2024-05-20,W80,29,0
2024-05-20,W81,9,0
2024-05-20,W82,12,0
2024-05-20,W83,19,0
2024-05-20,W84,8,0
2024-05-20,W85,16,0
2024-05-20,W86,13,0
2024-05-20,W87,30,0
2024-05-20,W88,38,0
2024-05-20,W89,25,0
2024-05-20,W90,7,0
2024-05-20,W91,12,0
2024-05-20,W92,39,0
2024-05-20,W93,8,0
2024-05-20,W94,7,0
2024-05-20,W95,5,0
2024-05-20,W96,17,0
2024-05-20,W97,22,0
2024-05-20,W98,17,0
2024-05-20,W99,14,0
2024-05-20,W100,18,0
2024-05-27,W01,14,0
2024-05-27,W02,18,0
2024-05-27,W03,25,0
2024-05-27,W04,11,0
2024-05-27,W05,12,0
2024-05-27,W06,27,0
2024-05-27,W07,18,0
2024-05-27,W08,30,0
2024-05-27,W09,31,0
2024-05-27,W10,18,0
2024-05-27,W11,20,0
2024-05-27,W12,6,0
2024-05-27,W13,22,0
2024-05-27,W14,19,0
2024-05-27,W15,12,0
2024-05-27,W16,27,0
2024-05-27,W17,16,0
2024-05-27,W18,25,0
2024-05-27,W19,18,1
2024-05-27,W20,17,0
2024-05-27,W21,10,0
2024-05-27,W22,28,0
2024-05-27,W23,20,0
2024-05-27,W24,16,0
2024-05-27,W25,8,0
2024-05-27,W26,64,0
2024-05-27,W27,20,0
2024-05-27,W28,2,0
2024-05-27,W29,16,0
2024-05-27,W30,12,0
2024-05-27,W31,18,0
2024-05-27,W32,10,0
2024-05-27,W33,11,0
2024-05-27,W34,23,0
2024-05-27,W35,27,0
2024-05-27,W36,22,0
2024-05-27,W37,32,0
2024-05-27,W38,14,0
2024-05-27,W39,7,0
2024-05-27,W40,35,0
2024-05-27,W41,21,0
2024-05-27,W42,13,0
2024-05-27,W43,15,0
2024-05-27,W44,15,0
2024-05-27,W45,35,0
2024-05-27,W46,20,0
2024-05-27,W47,6,0
2024-05-27,W48,13,0
2024-05-27,W49,26,0
2024-05-27,W50,26,0
2024-05-27,W51,19,0
2024-05-27,W52,22,0
2024-05-27,W53,21,0
2024-05-27,W54,44,0
2024-05-27,W55,20,0
2024-05-27,W56,28,0
2024-05-27,W57,19,0
2024-05-27,W58,10,0
2024-05-27,W59,36,0
2024-05-27,W60,18,0
2024-05-27,W61,23,0
2024-05-27,W62,10,0
2024-05-27,W63,11,0
2024-05-27,W64,10,0
2024-05-27,W65,18,0
2024-05-27,W66,6,0
2024-05-27,W67,14,0
2024-05-27,W68,32,0
2024-05-27,W69,12,0
2024-05-27,W70,23,0
2024-05-27,W71,18,0
2024-05-27,W72,28,0
2024-05-27,W73,12,0
2024-05-27,W74,23,0
2024-05-27,W75,28,0
2024-05-27,W76,17,0
2024-05-27,W77,7,0
2024-05-27,W78,18,0
2024-05-27,W79,16,0
2024-05-27,W80,28,0
2024-05-27,W81,27,0
2024-05-27,W82,28,0
2024-05-27,W83,13,0
2024-05-27,W84,16,0
2024-05-27,W85,16,0
2024-05-27,W86,15,0
2024-05-27,W87,14,0
2024-05-27,W88,31,0
2024-05-27,W89,17,0
2024-05-27,W90,15,0
2024-05-27,W91,15,0
2024-05-27,W92,24,0
2024-05-27,W93,9,0
2024-05-27,W94,6,0
2024-05-27,W95,2,0
2024-05-27,W96,16,0
2024-05-27,W97,7,0
2024-05-27,W98,12,0
2024-05-27,W99,18,0
2024-05-27,W100,11,0
2024-06-03,W01,19,0
2024-06-03,W02,14,0
2024-06-03,W03,20,0
2024-06-03,W04,11,0
2024-06-03,W05,9,0
2024-06-03,W06,34,0
2024-06-03,W07,23,0
2024-06-03,W08,26,0
2024-06-03,W09,46,0
2024-06-03,W10,21,0
2024-06-03,W11,25,0
2024-06-03,W12,6,0
2024-06-03,W13,22,0
2024-06-03,W14,16,0
2024-06-03,W15,29,0
2024-06-03,W16,22,0
2024-06-03,W17,18,0
2024-06-03,W18,31,0
2024-06-03,W19,41,0
2024-06-03,W20,19,0
2024-06-03,W21,3,0
2024-06-03,W22,34,0
2024-06-03,W23,21,0
2024-06-03,W24,22,0
2024-06-03,W25,10,0
2024-06-03,W26,26,1
2024-06-03,W27,9,0
2024-06-03,W28,5,0
2024-06-03,W29,28,0
2024-06-03,W30,23,0
2024-06-03,W31,17,0
2024-06-03,W32,12,0
2024-06-03,W33,16,0
2024-06-03,W34,22,0
2024-06-03,W35,23,0
2024-06-03,W36,20,0
2024-06-03,W37,30,0
2024-06-03,W38,25,0
2024-06-03,W39,6,0
2024-06-03,W40,17,0
2024-06-03,W41,16,0
2024-06-03,W42,3,0
2024-06-03,W43,28,0
2024-06-03,W44,20,0
2024-06-03,W45,48,0
2024-06-03,W46,23,0
2024-06-03,W47,12,0
2024-06-03,W48,14,1
2024-06-03,W49,17,0
2024-06-03,W50,29,0
2024-06-03,W51,22,0
2024-06-03,W52,15,0
2024-06-03,W53,18,0
2024-06-03,W54,39,0
2024-06-03,W55,9,0
2024-06-03,W56,28,0
2024-06-03,W57,15,0
2024-06-03,W58,17,0
2024-06-03,W59,32,0
2024-06-03,W60,21,0
2024-06-03,W61,16,0
2024-06-03,W62,25,0
2024-06-03,W63,10,0
2024-06-03,W64,4,0
2024-06-03,W65,16,0
2024-06-03,W66,11,0
2024-06-03,W67,10,0
2024-06-03,W68,36,0
2024-06-03,W69,7,0
2024-06-03,W70,20,0
2024-06-03,W71,16,0
2024-06-03,W72,22,0
2024-06-03,W73,16,0
2024-06-03,W74,21,0
2024-06-03,W75,16,0
2024-06-03,W76,20,0
2024-06-03,W77,17,0
2024-06-03,W78,14,0
2024-06-03,W79,21,0
2024-06-03,W80,16,0
2024-06-03,W81,17,0
2024-06-03,W82,19,0
2024-06-03,W83,19,0
2024-06-03,W84,11,0
2024-06-03,W85,16,0
2024-06-03,W86,10,0
2024-06-03,W87,23,0
2024-06-03,W88,29,0
2024-06-03,W89,19,0
2024-06-03,W90,13,0
2024-06-03,W91,11,0
2024-06-03,W92,35,0
2024-06-03,W93,11,0
2024-06-03,W94,11,0
2024-06-03,W95,11,0
2024-06-03,W96,17,0
2024-06-03,W97,21,0
2024-06-03,W98,17,0
2024-06-03,W99,11,0
2024-06-03,W100,21,0
2024-06-10,W01,20,0
2024-06-10,W02,27,1
2024-06-10,W03,13,0
2024-06-10,W04,11,0
2024-06-10,W05,19,1
2024-06-10,W06,27,0
2024-06-10,W07,15,0
2024-06-10,W08,36,0
2024-06-10,W09,47,0
2024-06-10,W10,4,0
2024-06-10,W11,27,1
2024-06-10,W12,3,0
2024-06-10,W13,18,1
2024-06-10,W14,11,0
2024-06-10,W15,11,0
2024-06-10,W16,14,0
2024-06-10,W17,14,0
2024-06-10,W18,22,0
2024-06-10,W19,13,0
2024-06-10,W20,15,1
2024-06-10,W21,15,1
2024-06-10,W22,20,0
2024-06-10,W23,22,0
2024-06-10,W24,12,0
2024-06-10,W25,13,0
2024-06-10,W26,71,0
2024-06-10,W27,15,1
2024-06-10,W28,6,0
2024-06-10,W29,12,1
2024-06-10,W30,18,0
2024-06-10,W31,17,0
2024-06-10,W32,5,0
2024-06-10,W33,17,0
2024-06-10,W34,23,0
2024-06-10,W35,27,0
2024-06-10,W36,17,0
2024-06-10,W37,29,0
2024-06-10,W38,23,1
2024-06-10,W39,7,1
2024-06-10,W40,22,0
2024-06-10,W41,23,1
2024-06-10,W42,13,0
2024-06-10,W43,33,0
2024-06-10,W44,13,1
2024-06-10,W45,39,0
2024-06-10,W46,22,0
2024-06-10,W47,12,0
2024-06-10,W48,30,0
2024-06-10,W49,32,0
2024-06-10,W50,27,1
2024-06-10,W51,14,0
2024-06-10,W52,20,0
2024-06-10,W53,30,0
2024-06-10,W54,48,0
2024-06-10,W55,19,1
2024-06-10,W56,42,0
2024-06-10,W57,22,0
2024-06-10,W58,15,0
2024-06-10,W59,36,0
2024-06-10,W60,14,0
2024-06-10,W61,17,0
2024-06-10,W62,25,0
2024-06-10,W63,12,0
2024-06-10,W64,7,0
2024-06-10,W65,8,0
2024-06-10,W66,6,1
2024-06-10,W67,18,0
2024-06-10,W68,33,0
2024-06-10,W69,9,0
2024-06-10,W70,12,0
2024-06-10,W71,18,0
2024-06-10,W72,18,0
2024-06-10,W73,11,0
2024-06-10,W74,24,0
2024-06-10,W75,26,0
2024-06-10,W76,15,0
2024-06-10,W77,11,0
2024-06-10,W78,7,0
2024-06-10,W79,17,0
2024-06-10,W80,28,0
2024-06-10,W81,17,0
2024-06-10,W82,20,0
2024-06-10,W83,14,0
2024-06-10,W84,16,0
2024-06-10,W85,15,0
2024-06-10,W86,11,0
2024-06-10,W87,32,0
2024-06-10,W88,24,0
2024-06-10,W89,15,1
2024-06-10,W90,24,1
2024-06-10,W91,15,0
2024-06-10,W92,23,0
2024-06-10,W93,14,0
2024-06-10,W94,13,0
2024-06-10,W95,4,1
2024-06-10,W96,11,0
2024-06-10,W97,17,1
2024-06-10,W98,9,0
2024-06-10,W99,9,0
2024-06-10,W100,35,0
2024-06-17,W01,33,0
2024-06-17,W02,35,1
2024-06-17,W03,38,0
2024-06-17,W04,14,0
2024-06-17,W05,32,1
2024-06-17,W06,35,0
2024-06-17,W07,33,0
2024-06-17,W08,38,0
2024-06-17,W09,44,0
2024-06-17,W10,20,0
2024-06-17,W11,43,0
2024-06-17,W12,15,0
2024-06-17,W13,31,0
2024-06-17,W14,12,0
2024-06-17,W15,28,0
2024-06-17,W16,35,0
2024-06-17,W17,18,0
2024-06-17,W18,32,0
2024-06-17,W19,35,0
2024-06-17,W20,50,0
2024-06-17,W21,30,0
2024-06-17,W22,32,0
2024-06-17,W23,30,0
2024-06-17,W24,30,0
2024-06-17,W25,16,0
2024-06-17,W26,52,0
2024-06-17,W27,37,0
2024-06-17,W28,10,0
2024-06-17,W29,38,0
2024-06-17,W30,29,0
2024-06-17,W31,20,0
2024-06-17,W32,11,0
2024-06-17,W33,24,0
2024-06-17,W34,28,0
2024-06-17,W35,43,0
2024-06-17,W36,28,1
2024-06-17,W37,49,1
2024-06-17,W38,40,0
2024-06-17,W39,20,0
2024-06-17,W40,26,0
2024-06-17,W41,40,0
2024-06-17,W42,20,0
2024-06-17,W43,43,0
2024-06-17,W44,44,0
2024-06-17,W45,31,0
2024-06-17,W46,32,0
2024-06-17,W47,12,0
2024-06-17,W48,10,0
2024-06-17,W49,47,0
2024-06-17,W50,46,0
2024-06-17,W51,19,1
2024-06-17,W52,17,0
2024-06-17,W53,18,0
2024-06-17,W54,52,0
2024-06-17,W55,37,0
2024-06-17,W56,42,0
2024-06-17,W57,26,0
2024-06-17,W58,16,0
2024-06-17,W59,37,0
2024-06-17,W60,25,0
2024-06-17,W61,16,0
2024-06-17,W62,21,0
2024-06-17,W63,18,0
2024-06-17,W64,5,0
2024-06-17,W65,21,0
2024-06-17,W66,15,1
2024-06-17,W67,26,1
2024-06-17,W68,42,0
2024-06-17,W69,21,0
2024-06-17,W70,22,1
2024-06-17,W71,29,0
2024-06-17,W72,30,0
2024-06-17,W73,15,0
2024-06-17,W74,29,0
2024-06-17,W75,23,0
2024-06-17,W76,40,0
2024-06-17,W77,23,0
2024-06-17,W78,19,0
2024-06-17,W79,24,0
2024-06-17,W80,27,1
2024-06-17,W81,23,1
2024-06-17,W82,34,0
2024-06-17,W83,20,0
2024-06-17,W84,12,0
2024-06-17,W85,27,0
2024-06-17,W86,15,0
2024-06-17,W87,28,0
2024-06-17,W88,43,0
2024-06-17,W89,43,1
2024-06-17,W90,35,1
2024-06-17,W91,20,0
2024-06-17,W92,25,0
2024-06-17,W93,21,0
2024-06-17,W94,24,0
2024-06-17,W95,22,0
2024-06-17,W96,21,1
2024-06-17,W97,36,0
2024-06-17,W98,24,0
2024-06-17,W99,17,0
2024-06-17,W100,35,0
2024-06-24,W01,23,0
2024-06-24,W02,34,0
2024-06-24,W03,20,0
2024-06-24,W04,11,1
2024-06-24,W05,28,0
2024-06-24,W06,38,0
2024-06-24,W07,24,0
2024-06-24,W08,46,0
2024-06-24,W09,51,0
2024-06-24,W10,21,0
2024-06-24,W11,19,1
2024-06-24,W12,17,1
2024-06-24,W13,29,0
2024-06-24,W14,21,0
2024-06-24,W15,25,0
2024-06-24,W16,31,1
2024-06-24,W17,18,0
2024-06-24,W18,49,1
2024-06-24,W19,33,0
2024-06-24,W20,26,1
2024-06-24,W21,22,0
2024-06-24,W22,29,0
2024-06-24,W23,31,0
2024-06-24,W24,23,1
2024-06-24,W25,12,0
2024-06-24,W26,27,0
2024-06-24,W27,28,0
2024-06-24,W28,10,0
2024-06-24,W29,15,0
2024-06-24,W30,32,0
2024-06-24,W31,23,0
2024-06-24,W32,14,0
2024-06-24,W33,18,0
2024-06-24,W34,36,0
2024-06-24,W35,32,0
2024-06-24,W36,40,0
2024-06-24,W37,58,1
2024-06-24,W38,29,0
2024-06-24,W39,14,1
2024-06-24,W40,37,0
2024-06-24,W41,16,1
2024-06-24,W42,18,0
2024-06-24,W43,36,0
2024-06-24,W44,17,0
2024-06-24,W45,41,0
2024-06-24,W46,27,0
2024-06-24,W47,9,0
2024-06-24,W48,18,0
2024-06-24,W49,36,0
2024-06-24,W50,32,0
2024-06-24,W51,34,0
2024-06-24,W52,28,0
2024-06-24,W53,26,0
2024-06-24,W54,47,0
2024-06-24,W55,27,0
2024-06-24,W56,47,0
2024-06-24,W57,26,1
2024-06-24,W58,20,0
2024-06-24,W59,32,0
2024-06-24,W60,15,0
2024-06-24,W61,22,0
2024-06-24,W62,24,0
2024-06-24,W63,33,0
2024-06-24,W64,9,0
2024-06-24,W65,24,0
2024-06-24,W66,15,0
2024-06-24,W67,32,1
2024-06-24,W68,41,0
2024-06-24,W69,21,0
2024-06-24,W70,50,0
2024-06-24,W71,30,0
2024-06-24,W72,26,0
2024-06-24,W73,16,0
2024-06-24,W74,22,0
2024-06-24,W75,30,0
2024-06-24,W76,25,1
2024-06-24,W77,20,0
2024-06-24,W78,27,0
2024-06-24,W79,23,1
2024-06-24,W80,62,0
2024-06-24,W81,41,1
2024-06-24,W82,26,0
2024-06-24,W83,22,0
2024-06-24,W84,25,0
2024-06-24,W85,19,0
2024-06-24,W86,9,0
2024-06-24,W87,33,1
2024-06-24,W88,37,0
2024-06-24,W89,30,1
2024-06-24,W90,31,0
2024-06-24,W91,16,0
2024-06-24,W92,22,0
2024-06-24,W93,9,0
2024-06-24,W94,19,0
2024-06-24,W95,13,0
2024-06-24,W96,33,0
2024-06-24,W97,22,0
2024-06-24,W98,17,0
2024-06-24,W99,21,1
2024-06-24,W100,21,0
2024-07-01,W01,10,1
2024-07-01,W02,24,0
2024-07-01,W03,27,0
2024-07-01,W04,25,0
2024-07-01,W05,22,0
2024-07-01,W06,33,0
2024-07-01,W07,31,0
2024-07-01,W08,41,0
2024-07-01,W09,55,0
2024-07-01,W10,32,0
2024-07-01,W11,34,0
2024-07-01,W12,24,0
2024-07-01,W13,26,1
2024-07-01,W14,21,0
2024-07-01,W15,27,0
2024-07-01,W16,43,0
2024-07-01,W17,18,0
2024-07-01,W18,60,0
2024-07-01,W19,28,0
2024-07-01,W20,40,0
2024-07-01,W21,20,0
2024-07-01,W22,37,0
2024-07-01,W23,45,0
2024-07-01,W24,37,0
2024-07-01,W25,14,0
2024-07-01,W26,44,0
2024-07-01,W27,24,0
2024-07-01,W28,9,0
2024-07-01,W29,34,0
2024-07-01,W30,22,1
2024-07-01,W31,20,0
2024-07-01,W32,9,0
2024-07-01,W33,11,0
2024-07-01,W34,28,0
2024-07-01,W35,39,0
2024-07-01,W36,19,0
2024-07-01,W37,59,0
2024-07-01,W38,22,1
2024-07-01,W39,23,0
2024-07-01,W40,35,1
2024-07-01,W41,33,0
2024-07-01,W42,29,1
2024-07-01,W43,41,0
2024-07-01,W44,28,0
2024-07-01,W45,39,1
2024-07-01,W46,23,0
2024-07-01,W47,16,1
2024-07-01,W48,15,0
2024-07-01,W49,44,1
2024-07-01,W50,39,0
2024-07-01,W51,17,1
2024-07-01,W52,22,1
2024-07-01,W53,39,0
2024-07-01,W54,43,0
2024-07-01,W55,26,0
2024-07-01,W56,49,0
2024-07-01,W57,33,0
2024-07-01,W58,16,0
2024-07-01,W59,55,1
2024-07-01,W60,11,0
2024-07-01,W61,27,0
2024-07-01,W62,10,0
2024-07-01,W63,36,1
2024-07-01,W64,15,1
2024-07-01,W65,20,0
2024-07-01,W66,7,0
2024-07-01,W67,30,0
2024-07-01,W68,44,0
2024-07-01,W69,9,0
2024-07-01,W70,33,0
2024-07-01,W71,22,0
2024-07-01,W72,34,0
2024-07-01,W73,21,0
2024-07-01,W74,32,0
2024-07-01,W75,37,1
2024-07-01,W76,46,0
2024-07-01,W77,21,0
2024-07-01,W78,22,1
2024-07-01,W79,38,0
2024-07-01,W80,35,1
2024-07-01,W81,37,0
2024-07-01,W82,37,0
2024-07-01,W83,27,0
2024-07-01,W84,26,0
2024-07-01,W85,24,0
2024-07-01,W86,18,1
2024-07-01,W87,51,0
2024-07-01,W88,31,0
2024-07-01,W89,30,0
2024-07-01,W90,23,0
2024-07-01,W91,21,1
2024-07-01,W92,42,0
2024-07-01,W93,21,0
2024-07-01,W94,15,0
2024-07-01,W95,12,0
2024-07-01,W96,11,1
2024-07-01,W97,28,0
2024-07-01,W98,9,0
2024-07-01,W99,29,0
2024-07-01,W100,34,0
2024-07-08,W01,52,1
2024-07-08,W02,25,0
2024-07-08,W03,29,0
2024-07-08,W04,20,1
2024-07-08,W05,17,0
2024-07-08,W06,32,0
2024-07-08,W07,20,0
2024-07-08,W08,48,0
2024-07-08,W09,55,1
2024-07-08,W10,34,0
2024-07-08,W11,24,1
2024-07-08,W12,14,0
2024-07-08,W13,41,0
2024-07-08,W14,9,0
2024-07-08,W15,25,0
2024-07-08,W16,27,0
2024-07-08,W17,19,1
2024-07-08,W18,54,0
2024-07-08,W19,17,0
2024-07-08,W20,34,0
2024-07-08,W21,16,1
2024-07-08,W22,19,0
2024-07-08,W23,31,0
2024-07-08,W24,21,1
2024-07-08,W25,18,0
2024-07-08,W26,35,0
2024-07-08,W27,33,0
2024-07-08,W28,10,1
2024-07-08,W29,25,0
2024-07-08,W30,49,1
2024-07-08,W31,8,0
2024-07-08,W32,16,0
2024-07-08,W33,24,0
2024-07-08,W34,38,0
2024-07-08,W35,44,0
2024-07-08,W36,30,1
2024-07-08,W37,45,0
2024-07-08,W38,46,1
2024-07-08,W39,14,0
2024-07-08,W40,60,1
2024-07-08,W41,26,0
2024-07-08,W42,33,0
2024-07-08,W43,40,0
2024-07-08,W44,25,1
2024-07-08,W45,56,0
2024-07-08,W46,13,0
2024-07-08,W47,26,0
2024-07-08,W48,14,1
2024-07-08,W49,61,0
2024-07-08,W50,34,0
2024-07-08,W51,31,0
2024-07-08,W52,36,0
2024-07-08,W53,36,1
2024-07-08,W54,45,0
2024-07-08,W55,23,0
2024-07-08,W56,47,0
2024-07-08,W57,22,1
2024-07-08,W58,9,1
2024-07-08,W59,68,0
2024-07-08,W60,26,0
2024-07-08,W61,21,0
2024-07-08,W62,33,0
2024-07-08,W63,41,0
2024-07-08,W64,18,0
2024-07-08,W65,16,0
2024-07-08,W66,3,1
2024-07-08,W67,27,1
2024-07-08,W68,37,0
2024-07-08,W69,16,0
2024-07-08,W70,28,0
2024-07-08,W71,24,0
2024-07-08,W72,32,0
2024-07-08,W73,20,0
2024-07-08,W74,25,1
2024-07-08,W75,39,0
2024-07-08,W76,16,0
2024-07-08,W77,26,1
2024-07-08,W78,37,0
2024-07-08,W79,29,0
2024-07-08,W80,63,0
2024-07-08,W81,20,0
2024-07-08,W82,22,0
2024-07-08,W83,15,0
2024-07-08,W84,23,0
2024-07-08,W85,21,0
2024-07-08,W86,30,1
2024-07-08,W87,26,1
2024-07-08,W88,40,0
2024-07-08,W89,21,0
2024-07-08,W90,15,0
2024-07-08,W91,23,0
2024-07-08,W92,37,0
2024-07-08,W93,12,0
2024-07-08,W94,16,0
2024-07-08,W95,11,1
2024-07-08,W96,30,0
2024-07-08,W97,19,1
2024-07-08,W98,19,0
2024-07-08,W99,25,0
2024-07-08,W100,31,0
2024-07-15,W01,46,0
2024-07-15,W02,19,0
2024-07-15,W03,32,0
2024-07-15,W04,25,0
2024-07-15,W05,24,0
2024-07-15,W06,32,0
2024-07-15,W07,26,1
2024-07-15,W08,34,0
2024-07-15,W09,65,0
2024-07-15,W10,32,0
2024-07-15,W11,45,0
2024-07-15,W12,12,1
2024-07-15,W13,22,0
2024-07-15,W14,18,0
2024-07-15,W15,24,1
2024-07-15,W16,26,0
2024-07-15,W17,32,1
2024-07-15,W18,36,0
2024-07-15,W19,19,0
2024-07-15,W20,18,0
2024-07-15,W21,30,0
2024-07-15,W22,38,0
2024-07-15,W23,27,0
2024-07-15,W24,48,0
2024-07-15,W25,16,0
2024-07-15,W26,57,0
2024-07-15,W27,24,0
2024-07-15,W28,16,1
2024-07-15,W29,17,0
2024-07-15,W30,44,0
2024-07-15,W31,23,1
2024-07-15,W32,13,0
2024-07-15,W33,27,0
2024-07-15,W34,11,0
2024-07-15,W35,39,1
2024-07-15,W36,45,0
2024-07-15,W37,52,0
2024-07-15,W38,53,1
2024-07-15,W39,15,0
2024-07-15,W40,62,0
2024-07-15,W41,14,0
2024-07-15,W42,25,0
2024-07-15,W43,42,0
2024-07-15,W44,43,0
2024-07-15,W45,31,0
2024-07-15,W46,22,0
2024-07-15,W47,8,0
2024-07-15,W48,26,1
2024-07-15,W49,32,0
2024-07-15,W50,42,1
2024-07-15,W51,22,0
2024-07-15,W52,16,0
2024-07-15,W53,42,1
2024-07-15,W54,46,0
2024-07-15,W55,27,0
2024-07-15,W56,31,0
2024-07-15,W57,34,0
2024-07-15,W58,28,1
2024-07-15,W59,35,0
2024-07-15,W60,25,0
2024-07-15,W61,16,0
2024-07-15,W62,31,0
2024-07-15,W63,15,0
2024-07-15,W64,14,0
2024-07-15,W65,16,0
2024-07-15,W66,31,1
2024-07-15,W67,32,0
2024-07-15,W68,46,1
2024-07-15,W69,18,0
2024-07-15,W70,32,0
2024-07-15,W71,10,0
2024-07-15,W72,25,0
2024-07-15,W73,17,0
2024-07-15,W74,38,0
2024-07-15,W75,37,0
2024-07-15,W76,21,1
2024-07-15,W77,36,1
2024-07-15,W78,23,0
2024-07-15,W79,32,0
2024-07-15,W80,23,0
2024-07-15,W81,15,0
2024-07-15,W82,36,0
2024-07-15,W83,22,0
2024-07-15,W84,13,0
2024-07-15,W85,22,0
2024-07-15,W86,25,1
2024-07-15,W87,60,0
2024-07-15,W88,24,0
2024-07-15,W89,13,1
2024-07-15,W90,17,0
2024-07-15,W91,22,0
2024-07-15,W92,48,0
2024-07-15,W93,15,0
2024-07-15,W94,19,0
2024-07-15,W95,24,0
2024-07-15,W96,15,0
2024-07-15,W97,38,1
2024-07-15,W98,19,0
2024-07-15,W99,15,0
2024-07-15,W100,21,1
2024-07-22,W01,30,1
2024-07-22,W02,15,0
2024-07-22,W03,32,1
2024-07-22,W04,18,1
2024-07-22,W05,27,0
2024-07-22,W06,26,0
2024-07-22,W07,50,1
2024-07-22,W08,23,0
2024-07-22,W09,49,0
2024-07-22,W10,28,0
2024-07-22,W11,29,0
2024-07-22,W12,21,0
2024-07-22,W13,25,0
2024-07-22,W14,15,1
2024-07-22,W15,56,1
2024-07-22,W16,30,0
2024-07-22,W17,30,0
2024-07-22,W18,49,1
2024-07-22,W19,25,0
2024-07-22,W20,35,0
2024-07-22,W21,13,0
2024-07-22,W22,52,0
2024-07-22,W23,24,0
2024-07-22,W24,19,0
2024-07-22,W25,16,0
2024-07-22,W26,44,0
2024-07-22,W27,26,0
2024-07-22,W28,16,0
2024-07-22,W29,29,0
2024-07-22,W30,33,0
2024-07-22,W31,33,0
2024-07-22,W32,11,1
2024-07-22,W33,20,1
2024-07-22,W34,25,0
2024-07-22,W35,51,0
2024-07-22,W36,17,1
2024-07-22,W37,40,0
2024-07-22,W38,46,0
2024-07-22,W39,15,0
2024-07-22,W40,45,0
2024-07-22,W41,27,0
2024-07-22,W42,23,0
2024-07-22,W43,40,0
2024-07-22,W44,32,0
2024-07-22,W45,34,1
2024-07-22,W46,26,1
2024-07-22,W47,14,0
2024-07-22,W48,33,1
2024-07-22,W49,50,0
2024-07-22,W50,48,0
2024-07-22,W51,24,0
2024-07-22,W52,25,0
2024-07-22,W53,46,0
2024-07-22,W54,51,0
2024-07-22,W55,34,0
2024-07-22,W56,33,0
2024-07-22,W57,25,0
2024-07-22,W58,28,0
2024-07-22,W59,49,0
2024-07-22,W60,23,0
2024-07-22,W61,17,0
2024-07-22,W62,31,1
2024-07-22,W63,31,0
2024-07-22,W64,13,1
2024-07-22,W65,19,0
2024-07-22,W66,17,0
2024-07-22,W67,27,1
2024-07-22,W68,57,1
2024-07-22,W69,12,0
2024-07-22,W70,25,0
2024-07-22,W71,23,0
2024-07-22,W72,17,1
2024-07-22,W73,10,1
2024-07-22,W74,26,0
2024-07-22,W75,17,0
2024-07-22,W76,45,0
2024-07-22,W77,43,0
2024-07-22,W78,30,0
2024-07-22,W79,26,0
2024-07-22,W80,23,0
2024-07-22,W81,29,0
2024-07-22,W82,30,0
2024-07-22,W83,15,0
2024-07-22,W84,13,0
2024-07-22,W85,30,0
2024-07-22,W86,35,0
2024-07-22,W87,29,1
2024-07-22,W88,34,0
2024-07-22,W89,32,0
2024-07-22,W90,16,0
2024-07-22,W91,15,1
2024-07-22,W92,37,0
