week_start_date,ward_id,turbidity,ecoli_index,ph_level,chlorine_residual,water_sample_count,contamination_flag
2024-06-24,W80,15.42,6.5,7.15,0.229,3,1
2024-06-24,W81,16.3,6.78,7.1,0.331,3,1
2024-06-24,W82,21.84,8.22,6.85,0.179,3,1
2024-06-24,W83,12.42,3.64,7.6,0.494,7,0
2024-06-24,W84,20.02,8.43,7.52,0.204,6,1
2024-06-24,W85,23.14,9.93,7.42,0.189,4,1
2024-06-24,W86,14.67,6.56,7.39,0.379,7,1
2024-06-24,W87,20.87,9.64,6.95,0.242,4,1
2024-06-24,W88,15.75,7.17,8.1,0.296,5,1
2024-06-24,W89,19.44,8.72,7.36,0.369,6,1
2024-06-24,W90,14.55,6.99,7.42,0.26,4,1
2024-06-24,W91,26.12,8.85,6.6,0.049,8,1
2024-06-24,W92,38.83,10.0,7.21,0.305,7,1
2024-06-24,W93,23.99,9.33,7.89,0.286,8,1
2024-06-24,W94,10.66,4.86,7.53,0.382,7,0
2024-06-24,W95,18.26,7.27,6.65,0.467,7,1
2024-06-24,W96,12.67,5.05,7.24,0.256,6,1
2024-06-24,W97,18.73,8.81,7.48,0.265,8,1
2024-06-24,W98,11.04,3.72,7.44,0.397,6,0
2024-06-24,W99,21.56,9.34,6.91,0.082,6,1
2024-06-24,W100,27.44,10.0,6.57,0.203,4,1
2024-07-01,W01,25.37,9.62,7.52,0.251,5,1
2024-07-01,W02,10.59,4.57,6.87,0.471,4,0
2024-07-01,W03,16.66,7.32,8.2,0.307,3,1
2024-07-01,W04,14.1,6.01,6.96,0.383,5,1
2024-07-01,W05,12.81,4.68,7.37,0.228,3,0
2024-07-01,W06,11.7,6.08,7.18,0.191,3,1
2024-07-01,W07,9.69,4.39,7.57,0.441,3,0
2024-07-01,W08,22.71,10.0,7.1,0.191,7,1
2024-07-01,W09,36.16,10.0,7.84,0.075,5,1
2024-07-01,W10,16.53,6.32,7.27,0.189,7,1
2024-07-01,W11,11.29,5.16,7.53,0.341,6,1
2024-07-01,W12,9.89,4.76,7.89,0.374,6,0
2024-07-01,W13,17.68,6.76,6.95,0.278,6,1
2024-07-01,W14,11.62,4.22,6.98,0.518,6,0
2024-07-01,W15,12.62,4.95,6.94,0.497,5,0
2024-07-01,W16,18.42,7.52,7.69,0.339,7,1
2024-07-01,W17,9.11,4.58,7.29,0.368,4,0
2024-07-01,W18,20.46,8.71,8.03,0.172,7,1
2024-07-01,W19,13.64,6.68,7.95,0.219,3,1
2024-07-01,W20,17.39,7.14,7.38,0.198,3,1
2024-07-01,W21,12.73,4.22,7.14,0.235,7,0
2024-07-01,W22,9.2,4.64,7.39,0.198,4,0
2024-07-01,W23,19.37,8.02,6.91,0.22,7,1
2024-07-01,W24,12.9,5.18,7.22,0.273,4,1
2024-07-01,W25,19.33,8.25,7.04,0.226,7,1
2024-07-01,W26,12.51,6.56,6.88,0.303,7,1
2024-07-01,W27,28.35,10.0,7.73,0.34,11,1
2024-07-01,W28,5.87,2.63,7.19,0.468,5,0
2024-07-01,W29,20.95,7.76,7.22,0.286,7,1
2024-07-01,W30,21.63,8.5,7.68,0.357,5,1
2024-07-01,W31,9.74,4.97,8.04,0.381,7,0
2024-07-01,W32,13.16,4.52,7.29,0.443,7,0
2024-07-01,W33,22.83,9.59,7.74,0.407,6,1
2024-07-01,W34,16.8,8.38,7.68,0.305,6,1
2024-07-01,W35,26.23,10.0,7.55,0.297,3,1
2024-07-01,W36,16.7,6.87,7.04,0.363,5,1
2024-07-01,W37,24.03,9.77,6.6,0.345,7,1
2024-07-01,W38,37.92,10.0,7.56,0.36,5,1
2024-07-01,W39,11.7,6.14,7.01,0.316,6,1
2024-07-01,W40,24.08,9.53,6.52,0.26,4,1
2024-07-01,W41,16.12,5.72,6.71,0.402,3,1
2024-07-01,W42,18.59,9.04,7.28,0.217,5,1
2024-07-01,W43,20.16,8.61,8.09,0.131,6,1
2024-07-01,W44,28.53,10.0,6.97,0.083,4,1
2024-07-01,W45,36.47,10.0,6.55,0.08,5,1
2024-07-01,W46,24.45,10.0,6.92,0.396,4,1
2024-07-01,W47,18.98,8.49,6.53,0.221,5,1
2024-07-01,W48,16.12,5.64,7.48,0.366,5,1
2024-07-01,W49,34.49,10.0,7.26,0.353,6,1
2024-07-01,W50,15.28,7.48,6.6,0.172,5,1
2024-07-01,W51,11.02,5.16,6.84,0.305,3,1
2024-07-01,W52,20.03,8.15,7.41,0.4,3,1
2024-07-01,W53,28.63,10.0,7.71,0.113,7,1
2024-07-01,W54,21.41,9.42,7.02,0.291,7,1
2024-07-01,W55,13.62,7.25,7.26,0.324,4,1
2024-07-01,W56,14.48,7.12,7.02,0.226,6,1
2024-07-01,W57,15.52,7.13,6.9,0.41,3,1
2024-07-01,W58,8.38,4.38,7.8,0.347,7,0
2024-07-01,W59,23.77,10.0,7.55,0.251,5,1
2024-07-01,W60,14.27,5.93,7.27,0.365,4,1
2024-07-01,W61,8.68,4.26,7.58,0.412,3,0
2024-07-01,W62,16.68,6.7,6.89,0.258,5,1
2024-07-01,W63,25.75,9.33,7.63,0.113,3,1
2024-07-01,W64,18.11,6.26,7.75,0.323,4,1
2024-07-01,W65,9.7,4.1,7.02,0.533,7,0
2024-07-01,W66,8.11,2.55,7.62,0.37,5,0
2024-07-01,W67,12.98,5.53,7.88,0.434,5,1
2024-07-01,W68,12.88,5.79,7.47,0.306,4,1
2024-07-01,W69,7.68,3.89,7.77,0.467,4,0
2024-07-01,W70,13.65,6.07,8.17,0.305,7,1
2024-07-01,W71,16.97,7.55,7.44,0.17,5,1
2024-07-01,W72,15.45,8.0,7.32,0.168,4,1
2024-07-01,W73,12.91,6.16,6.99,0.38,6,1
2024-07-01,W74,12.31,5.06,8.09,0.335,3,1
2024-07-01,W75,21.22,8.37,6.92,0.093,6,1
2024-07-01,W76,8.2,4.31,7.99,0.382,3,0
2024-07-01,W77,11.46,4.82,7.89,0.333,6,0
2024-07-01,W78,20.92,10.0,7.6,0.187,5,1
2024-07-01,W79,28.51,10.0,6.83,0.164,5,1
2024-07-01,W80,20.3,8.72,7.86,0.255,7,1
2024-07-01,W81,9.05,3.47,7.24,0.342,5,0
2024-07-01,W82,8.06,3.64,8.16,0.432,4,0
2024-07-01,W83,8.34,3.54,6.82,0.342,6,0
2024-07-01,W84,16.7,6.25,7.26,0.206,7,1
2024-07-01,W85,31.57,10.0,7.49,0.262,7,1
2024-07-01,W86,22.35,9.04,6.73,0.216,8,1
2024-07-01,W87,9.84,5.36,8.13,0.173,6,1
2024-07-01,W88,17.02,8.26,6.93,0.285,4,1
2024-07-01,W89,15.36,6.69,7.17,0.117,7,1
2024-07-01,W90,14.24,6.31,6.84,0.281,4,1
2024-07-01,W91,19.06,7.05,7.85,0.441,5,1
2024-07-01,W92,23.53,9.4,7.68,0.119,4,1
2024-07-01,W93,10.99,5.26,7.13,0.247,4,1
2024-07-01,W94,13.21,6.16,7.29,0.226,3,1
2024-07-01,W95,12.17,4.86,6.9,0.398,7,0
2024-07-01,W96,13.31,5.91,7.15,0.375,7,1
2024-07-01,W97,15.23,5.93,7.5,0.228,3,1
2024-07-01,W98,11.75,4.4,7.65,0.271,3,0
2024-07-01,W99,26.67,10.0,7.46,0.143,4,1
2024-07-01,W100,16.78,7.54,7.17,0.171,4,1
2024-07-08,W01,39.82,10.0,7.22,0.308,8,1
2024-07-08,W02,8.37,3.65,7.5,0.336,5,0
2024-07-08,W03,14.83,7.76,7.39,0.45,5,1
2024-07-08,W04,28.82,10.0,6.92,0.195,8,1
2024-07-08,W05,14.74,7.02,7.23,0.31,6,1
2024-07-08,W06,11.81,4.92,7.08,0.346,6,0
2024-07-08,W07,7.88,4.64,7.79,0.223,6,0
2024-07-08,W08,10.8,6.09,7.54,0.418,3,1
2024-07-08,W09,36.16,10.0,6.62,0.039,7,1
2024-07-08,W10,11.06,4.94,6.98,0.246,7,0
2024-07-08,W11,16.04,5.74,7.77,0.365,3,1
2024-07-08,W12,11.38,4.82,8.02,0.394,6,0
2024-07-08,W13,9.41,4.5,7.43,0.235,6,0
2024-07-08,W14,16.65,5.2,7.42,0.448,4,1
2024-07-08,W15,11.1,5.23,8.15,0.497,3,1
2024-07-08,W16,14.72,6.52,7.17,0.187,7,1
2024-07-08,W17,19.02,5.75,6.75,0.301,6,1
2024-07-08,W18,11.32,5.04,8.03,0.227,6,1
2024-07-08,W19,23.51,9.55,7.86,0.036,4,1
2024-07-08,W20,8.01,3.52,8.12,0.458,3,0
2024-07-08,W21,23.11,10.0,7.22,0.287,7,1
2024-07-08,W22,10.66,5.85,8.03,0.357,4,1
2024-07-08,W23,17.47,7.73,7.95,0.024,3,1
2024-07-08,W24,41.08,10.0,6.76,0.125,7,1
2024-07-08,W25,11.43,4.47,7.22,0.328,7,0
2024-07-08,W26,18.55,7.21,8.11,0.229,6,1
2024-07-08,W27,14.65,4.13,7.02,0.306,7,0
2024-07-08,W28,16.86,5.79,7.3,0.311,7,1
2024-07-08,W29,7.89,4.33,7.34,0.522,5,0
2024-07-08,W30,23.83,8.46,7.47,0.127,5,1
2024-07-08,W31,23.69,8.73,8.0,0.357,5,1
2024-07-08,W32,15.07,5.47,7.81,0.436,4,1
2024-07-08,W33,24.51,10.0,6.94,0.24,5,1
2024-07-08,W34,12.87,6.21,6.87,0.204,4,1
2024-07-08,W35,27.68,10.0,7.83,0.357,4,1
2024-07-08,W36,17.26,6.93,6.99,0.193,4,1
2024-07-08,W37,17.7,8.41,7.96,0.275,3,1
2024-07-08,W38,24.2,9.11,7.02,0.217,3,1
2024-07-08,W39,8.58,3.64,7.54,0.471,3,0
2024-07-08,W40,37.33,10.0,7.47,0.233,11,1
2024-07-08,W41,9.87,2.62,7.6,0.372,5,0
2024-07-08,W42,22.11,9.16,8.09,0.262,4,1
2024-07-08,W43,27.9,10.0,7.22,0.134,7,1
2024-07-08,W44,41.95,10.0,7.62,0.222,8,1
2024-07-08,W45,19.23,9.04,7.5,0.222,6,1
2024-07-08,W46,24.43,10.0,7.37,0.27,3,1
2024-07-08,W47,7.54,3.47,8.12,0.518,4,0
2024-07-08,W48,20.05,7.54,7.47,0.424,4,1
2024-07-08,W49,15.95,7.23,7.84,0.257,5,1
2024-07-08,W50,14.61,6.06,7.41,0.441,6,1
2024-07-08,W51,7.97,4.28,7.49,0.497,6,0
2024-07-08,W52,14.11,5.28,7.42,0.269,5,1
2024-07-08,W53,25.66,9.75,7.47,0.265,6,1
2024-07-08,W54,33.47,10.0,7.87,0.309,7,1
2024-07-08,W55,20.01,9.72,7.63,0.254,5,1
2024-07-08,W56,14.43,6.72,7.21,0.397,7,1
2024-07-08,W57,20.87,8.81,7.08,0.221,3,1
2024-07-08,W58,16.87,6.37,7.06,0.169,5,1
2024-07-08,W59,8.72,5.34,7.86,0.339,5,1
2024-07-08,W60,17.53,7.19,7.55,0.18,7,1
2024-07-08,W61,10.09,5.04,8.0,0.297,7,1
2024-07-08,W62,26.0,9.1,7.86,0.204,5,1
2024-07-08,W63,13.66,4.51,7.38,0.278,6,0
2024-07-08,W64,11.55,4.34,6.95,0.437,5,0
2024-07-08,W65,13.19,4.25,8.1,0.118,3,0
2024-07-08,W66,26.16,10.0,7.73,0.032,11,1
2024-07-08,W67,14.05,4.86,7.26,0.416,4,0
2024-07-08,W68,20.96,8.68,7.13,0.367,7,1
2024-07-08,W69,8.04,4.07,8.0,0.326,5,0
2024-07-08,W70,16.87,7.08,7.99,0.173,5,1
2024-07-08,W71,13.02,5.86,7.78,0.526,5,1
2024-07-08,W72,15.6,6.93,7.05,0.388,6,1
2024-07-08,W73,11.48,4.94,7.79,0.453,3,0
2024-07-08,W74,19.49,8.27,7.96,0.193,5,1
2024-07-08,W75,25.95,9.85,7.1,0.002,5,1
2024-07-08,W76,9.54,4.7,7.48,0.126,4,0
2024-07-08,W77,16.3,6.28,6.96,0.341,5,1
2024-07-08,W78,16.19,6.43,6.89,0.287,4,1
2024-07-08,W79,34.01,10.0,7.57,0.221,3,1
2024-07-08,W80,6.52,2.96,7.68,0.373,7,0
2024-07-08,W81,6.56,3.42,7.39,0.409,5,0
2024-07-08,W82,19.07,7.41,7.22,0.255,7,1
2024-07-08,W83,12.95,5.36,7.17,0.307,5,1
2024-07-08,W84,7.37,3.3,8.14,0.342,5,0
2024-07-08,W85,14.24,7.15,7.35,0.133,3,1
2024-07-08,W86,30.58,10.0,6.66,0.167,8,1
2024-07-08,W87,30.39,10.0,7.63,0.199,6,1
2024-07-08,W88,17.56,6.85,6.82,0.36,5,1
2024-07-08,W89,9.78,5.09,6.95,0.354,4,1
2024-07-08,W90,11.86,5.51,7.23,0.362,5,1
2024-07-08,W91,13.14,6.01,6.85,0.178,5,1
2024-07-08,W92,29.02,10.0,7.1,0.071,4,1
2024-07-08,W93,9.08,5.18,6.84,0.581,5,1
2024-07-08,W94,18.58,9.32,7.25,0.105,6,1
2024-07-08,W95,12.18,4.91,7.57,0.399,7,0
2024-07-08,W96,8.77,3.97,7.59,0.296,7,0
2024-07-08,W97,19.51,7.07,7.87,0.483,3,1
2024-07-08,W98,14.64,7.05,7.15,0.401,7,1
2024-07-08,W99,11.71,5.23,7.44,0.499,3,1
2024-07-08,W100,9.17,4.95,7.22,0.467,4,0
2024-07-15,W01,10.61,4.59,7.3,0.427,7,0
2024-07-15,W02,8.77,5.0,7.21,0.4,3,0
2024-07-15,W03,15.18,7.07,8.0,0.377,6,1
2024-07-15,W04,8.97,3.99,7.94,0.363,5,0
2024-07-15,W05,16.45,7.01,7.76,0.315,6,1
2024-07-15,W06,7.35,5.04,8.14,0.249,6,1
2024-07-15,W07,18.67,8.59,7.66,0.328,3,1
2024-07-15,W08,12.39,5.97,8.13,0.319,4,1
2024-07-15,W09,18.19,9.04,8.13,0.431,4,1
2024-07-15,W10,13.69,5.17,8.15,0.399,5,1
2024-07-15,W11,11.45,4.7,7.17,0.531,3,0
2024-07-15,W12,16.21,7.42,7.57,0.429,5,1
2024-07-15,W13,10.61,3.92,6.9,0.527,3,0
2024-07-15,W14,24.18,9.55,7.65,0.313,4,1
2024-07-15,W15,28.08,10.0,7.51,0.336,8,1
2024-07-15,W16,19.96,7.45,8.18,0.267,3,1
2024-07-15,W17,16.83,6.92,7.53,0.261,3,1
2024-07-15,W18,24.0,10.0,6.91,0.233,4,1
2024-07-15,W19,16.08,7.49,8.2,0.314,3,1
2024-07-15,W20,19.5,7.48,7.53,0.379,3,1
2024-07-15,W21,13.76,5.24,8.18,0.27,6,1
2024-07-15,W22,15.3,7.16,8.14,0.151,6,1
2024-07-15,W23,12.58,4.83,7.93,0.475,4,0
2024-07-15,W24,9.7,5.15,7.82,0.341,4,1
2024-07-15,W25,20.06,8.08,8.1,0.232,7,1
2024-07-15,W26,25.44,9.63,7.66,0.233,7,1
2024-07-15,W27,10.89,4.55,7.56,0.379,4,0
2024-07-15,W28,15.28,5.89,7.91,0.284,6,1
2024-07-15,W29,17.31,7.2,7.63,0.337,3,1
2024-07-15,W30,21.82,8.68,8.18,0.166,4,1
2024-07-15,W31,23.53,9.86,6.78,0.186,5,1
2024-07-15,W32,11.93,4.56,8.12,0.38,4,0
2024-07-15,W33,23.19,10.0,6.98,0.258,7,1
2024-07-15,W34,14.68,7.63,7.36,0.479,3,1
2024-07-15,W35,36.38,10.0,7.86,0.169,4,1
2024-07-15,W36,7.55,2.8,7.69,0.483,3,0
2024-07-15,W37,18.05,7.98,7.45,0.235,5,1
2024-07-15,W38,22.43,10.0,6.77,0.189,7,1
2024-07-15,W39,10.73,4.28,7.86,0.328,5,0
2024-07-15,W40,21.09,8.48,6.86,0.22,5,1
2024-07-15,W41,13.4,5.43,7.02,0.167,5,1
2024-07-15,W42,55.74,10.0,6.92,0.18,10,1
2024-07-15,W43,22.76,9.97,7.8,0.01,3,1
2024-07-15,W44,23.66,9.77,6.81,0.309,5,1
2024-07-15,W45,18.67,9.17,7.24,0.136,7,1
2024-07-15,W46,55.34,10.0,6.72,0.018,8,1
2024-07-15,W47,14.42,5.01,7.17,0.357,6,1
2024-07-15,W48,23.68,8.72,7.56,0.353,4,1
2024-07-15,W49,20.46,7.7,7.02,0.297,7,1
2024-07-15,W50,13.45,6.35,7.41,0.326,3,1
2024-07-15,W51,11.15,5.7,7.33,0.424,6,1
2024-07-15,W52,23.41,9.64,7.46,0.23,6,1
2024-07-15,W53,19.01,8.35,7.58,0.347,5,1
2024-07-15,W54,28.71,10.0,7.61,0.132,6,1
2024-07-15,W55,20.98,10.0,7.73,0.036,6,1
2024-07-15,W56,17.75,7.86,8.06,0.311,3,1
2024-07-15,W57,21.6,9.22,7.6,0.301,5,1
2024-07-15,W58,17.57,7.08,7.22,0.246,4,1
2024-07-15,W59,16.3,8.03,7.38,0.225,7,1
2024-07-15,W60,20.84,7.8,7.39,0.35,7,1
2024-07-15,W61,11.81,4.71,8.07,0.286,6,0
2024-07-15,W62,21.24,7.78,8.16,0.277,4,1
2024-07-15,W63,34.49,10.0,7.04,0.128,7,1
2024-07-15,W64,16.28,6.32,7.6,0.232,5,1
2024-07-15,W65,4.93,2.77,6.83,0.493,5,0
2024-07-15,W66,14.26,5.18,7.02,0.363,7,1
2024-07-15,W67,19.54,7.57,7.78,0.189,7,1
2024-07-15,W68,22.28,8.87,6.86,0.178,4,1
2024-07-15,W69,8.95,3.21,7.03,0.353,6,0
2024-07-15,W70,17.39,6.34,8.12,0.239,4,1
2024-07-15,W71,21.66,8.81,7.97,0.216,6,1
2024-07-15,W72,9.72,4.7,7.35,0.426,4,0
2024-07-15,W73,11.44,4.88,7.96,0.438,5,0
2024-07-15,W74,16.86,6.31,6.94,0.281,3,1
2024-07-15,W75,14.85,6.03,7.52,0.131,6,1
2024-07-15,W76,19.33,8.31,6.51,0.263,5,1
2024-07-15,W77,17.29,7.55,7.12,0.391,5,1
2024-07-15,W78,22.15,9.04,8.04,0.255,5,1
2024-07-15,W79,28.53,10.0,7.48,0.269,7,1
2024-07-15,W80,10.61,4.78,7.71,0.275,4,0
2024-07-15,W81,15.31,5.78,7.73,0.433,6,1
2024-07-15,W82,13.92,5.38,7.4,0.263,4,1
2024-07-15,W83,9.42,3.35,8.07,0.258,6,0
2024-07-15,W84,8.83,2.6,7.58,0.445,7,0
2024-07-15,W85,24.92,9.51,8.06,0.12,3,1
2024-07-15,W86,18.64,8.63,6.88,0.203,7,1
2024-07-15,W87,17.78,7.82,7.62,0.1,4,1
2024-07-15,W88,12.69,6.49,7.12,0.375,3,1
2024-07-15,W89,22.43,9.35,7.67,0.333,4,1
2024-07-15,W90,11.9,5.78,7.34,0.34,5,1
2024-07-15,W91,17.77,6.07,6.96,0.318,7,1
2024-07-15,W92,22.95,9.05,7.34,0.245,7,1
2024-07-15,W93,11.45,5.28,8.0,0.28,4,1
2024-07-15,W94,26.54,10.0,7.51,0.209,4,1
2024-07-15,W95,16.51,6.22,7.34,0.4,4,1
2024-07-15,W96,9.65,5.01,6.89,0.366,3,1
2024-07-15,W97,27.34,10.0,7.32,0.158,8,1
2024-07-15,W98,18.41,7.66,7.21,0.43,7,1
2024-07-15,W99,16.61,7.94,7.98,0.364,3,1
2024-07-15,W100,24.79,9.95,6.89,0.337,3,1
2024-07-22,W01,22.58,9.45,7.89,0.174,7,1
2024-07-22,W02,9.68,4.38,7.87,0.476,6,0
2024-07-22,W03,18.85,8.16,8.16,0.243,4,1
2024-07-22,W04,27.7,10.0,7.18,0.258,7,1
2024-07-22,W05,14.16,5.81,7.85,0.365,5,1
2024-07-22,W06,16.63,7.27,7.9,0.496,5,1
2024-07-22,W07,16.73,7.53,6.52,0.412,6,1
2024-07-22,W08,19.61,8.35,7.28,0.198,6,1
2024-07-22,W09,36.26,10.0,7.03,0.15,3,1
2024-07-22,W10,16.02,6.12,6.96,0.218,4,1
2024-07-22,W11,14.25,5.01,7.5,0.417,3,1
2024-07-22,W12,8.75,3.35,7.9,0.252,3,0
2024-07-22,W13,11.06,3.71,7.54,0.285,3,0
2024-07-22,W14,16.91,5.83,7.25,0.465,7,1
2024-07-22,W15,13.43,5.77,7.95,0.202,3,1
2024-07-22,W16,18.6,8.93,7.44,0.231,7,1
2024-07-22,W17,17.8,6.93,7.77,0.197,3,1
2024-07-22,W18,22.21,10.0,7.69,0.162,6,1
2024-07-22,W19,20.08,8.79,6.87,0.303,3,1
2024-07-22,W20,9.99,3.47,7.04,0.379,3,0
2024-07-22,W21,18.08,6.46,6.88,0.26,4,1
2024-07-22,W22,16.87,7.89,7.87,0.227,3,1
2024-07-22,W23,18.39,8.41,7.87,0.16,3,1
2024-07-22,W24,16.83,5.73,8.18,0.344,3,1
2024-07-22,W25,14.1,4.89,8.12,0.207,4,0
2024-07-22,W26,13.33,5.16,7.85,0.431,4,1
2024-07-22,W27,17.13,6.94,7.83,0.128,5,1
2024-07-22,W28,13.77,4.54,7.58,0.305,3,0
2024-07-22,W29,16.16,7.32,7.68,0.45,5,1
2024-07-22,W30,27.72,10.0,6.98,0.156,7,1
2024-07-22,W31,13.1,6.35,8.01,0.0,4,1
2024-07-22,W32,12.9,4.04,7.73,0.406,4,0
2024-07-22,W33,26.13,10.0,7.57,0.271,3,1
2024-07-22,W34,20.29,8.99,7.04,0.287,6,1
2024-07-22,W35,17.68,8.59,6.95,0.286,7,1
2024-07-22,W36,15.91,6.9,7.41,0.296,4,1
2024-07-22,W37,22.0,9.32,7.64,0.221,4,1
2024-07-22,W38,18.16,7.83,7.09,0.421,5,1
2024-07-22,W39,7.72,2.74,7.55,0.341,7,0
2024-07-22,W40,12.11,3.65,7.72,0.385,7,0
2024-07-22,W41,11.71,4.22,7.23,0.319,7,0
2024-07-22,W42,15.24,7.67,7.43,0.185,4,1
2024-07-22,W43,20.89,10.0,7.49,0.284,5,1
2024-07-22,W44,24.25,10.0,7.8,0.33,6,1
2024-07-22,W45,24.5,10.0,7.5,0.35,4,1
2024-07-22,W46,57.28,10.0,6.62,0.224,8,1
2024-07-22,W47,8.52,3.18,7.63,0.516,7,0
2024-07-22,W48,22.3,8.23,7.76,0.42,4,1
2024-07-22,W49,31.14,10.0,6.72,0.341,4,1
2024-07-22,W50,18.46,7.1,6.86,0.258,4,1
2024-07-22,W51,14.73,6.65,6.67,0.108,4,1
2024-07-22,W52,14.57,5.87,8.18,0.325,7,1
2024-07-22,W53,27.45,10.0,7.74,0.234,5,1
2024-07-22,W54,13.46,6.26,7.36,0.325,3,1
2024-07-22,W55,21.03,8.82,7.44,0.036,6,1
2024-07-22,W56,20.58,9.19,7.02,0.295,3,1
2024-07-22,W57,18.26,8.34,7.76,0.116,5,1
2024-07-22,W58,10.49,4.66,8.15,0.516,6,0
2024-07-22,W59,12.58,5.46,7.49,0.412,6,1
2024-07-22,W60,13.04,5.65,7.38,0.231,3,1
2024-07-22,W61,15.3,6.65,7.42,0.278,4,1
2024-07-22,W62,24.98,10.0,7.46,0.04,3,1
2024-07-22,W63,17.74,7.04,7.95,0.181,5,1
2024-07-22,W64,21.64,7.72,6.89,0.19,6,1
2024-07-22,W65,10.62,4.34,7.28,0.266,6,0
2024-07-22,W66,7.5,2.59,7.53,0.539,5,0
2024-07-22,W67,24.05,9.51,6.75,0.28,6,1
2024-07-22,W68,23.11,9.32,7.36,0.273,6,1
2024-07-22,W69,9.03,3.7,6.95,0.456,5,0
2024-07-22,W70,21.09,9.46,7.48,0.419,6,1
2024-07-22,W71,17.29,6.67,8.06,0.388,5,1
2024-07-22,W72,16.93,8.11,7.02,0.287,7,1
2024-07-22,W73,17.52,8.01,7.22,0.195,3,1
2024-07-22,W74,9.46,4.94,7.21,0.353,6,0
2024-07-22,W75,17.21,6.67,7.82,0.451,5,1
2024-07-22,W76,17.13,8.07,7.08,0.313,3,1
2024-07-22,W77,13.5,5.63,6.9,0.291,6,1
2024-07-22,W78,21.75,9.03,7.68,0.268,4,1
2024-07-22,W79,35.52,10.0,7.23,0.106,3,1
2024-07-22,W80,10.26,4.01,6.96,0.415,6,0
2024-07-22,W81,13.61,5.54,7.33,0.391,3,1
2024-07-22,W82,18.49,7.44,7.3,0.235,4,1
2024-07-22,W83,14.18,5.61,7.88,0.446,7,1
2024-07-22,W84,9.64,3.31,7.62,0.463,6,0
2024-07-22,W85,21.91,10.0,7.09,0.145,7,1
2024-07-22,W86,10.42,4.97,8.01,0.269,7,0
2024-07-22,W87,26.11,10.0,6.69,0.277,6,1
2024-07-22,W88,22.12,10.0,7.84,0.263,4,1
2024-07-22,W89,18.16,7.64,7.39,0.187,6,1
2024-07-22,W90,16.44,6.99,7.48,0.219,5,1
2024-07-22,W91,25.15,10.0,7.42,0.194,6,1
2024-07-22,W92,26.85,10.0,7.58,0.299,7,1
2024-07-22,W93,15.39,6.15,7.85,0.085,5,1
2024-07-22,W94,12.87,5.32,8.11,0.245,6,1
2024-07-22,W95,15.06,5.55,7.43,0.395,6,1
2024-07-22,W96,9.62,4.34,7.75,0.274,4,0
2024-07-22,W97,8.68,4.36,7.24,0.267,5,0
2024-07-22,W98,8.16,3.74,6.87,0.348,4,0
2024-07-22,W99,13.52,6.34,7.39,0.234,3,1
2024-07-22,W100,20.2,8.43,7.71,0.21,3,1
2024-07-29,W01,40.09,10.0,6.58,0.201,6,1
2024-07-29,W02,14.47,4.78,7.94,0.392,3,0
2024-07-29,W03,23.48,9.14,7.03,0.37,3,1
2024-07-29,W04,12.77,5.26,7.16,0.248,3,1
2024-07-29,W05,11.42,5.02,7.27,0.414,4,1
2024-07-29,W06,8.0,4.95,7.34,0.522,5,0
2024-07-29,W07,15.91,6.93,7.56,0.17,3,1
2024-07-29,W08,24.14,10.0,7.72,0.293,6,1
2024-07-29,W09,27.54,10.0,6.88,0.142,7,1
2024-07-29,W10,9.16,4.28,7.13,0.425,6,0
2024-07-29,W11,7.94,3.08,7.04,0.32,7,0
2024-07-29,W12,17.66,6.12,7.4,0.192,3,1
2024-07-29,W13,11.91,5.69,7.93,0.299,4,1
2024-07-29,W14,23.51,8.49,7.13,0.106,7,1
2024-07-29,W15,13.75,6.72,8.1,0.189,6,1
2024-07-29,W16,23.8,9.1,7.45,0.246,5,1
2024-07-29,W17,17.35,7.26,7.87,0.273,3,1
2024-07-29,W18,16.17,7.31,8.17,0.279,3,1
2024-07-29,W19,16.26,7.84,8.19,0.157,3,1
2024-07-29,W20,12.83,3.79,7.12,0.302,7,0
2024-07-29,W21,13.18,4.05,8.13,0.233,7,0
2024-07-29,W22,18.45,7.8,8.08,0.176,7,1
2024-07-29,W23,23.02,9.45,8.1,0.16,4,1
2024-07-29,W24,16.44,6.35,7.73,0.337,3,1
2024-07-29,W25,11.9,4.75,6.9,0.347,3,0
2024-07-29,W26,25.83,10.0,7.74,0.091,6,1
2024-07-29,W27,19.31,7.98,6.96,0.042,3,1
2024-07-29,W28,11.08,4.02,6.84,0.374,6,0
2024-07-29,W29,21.69,8.67,7.32,0.339,7,1
2024-07-29,W30,18.25,6.44,7.21,0.286,7,1
2024-07-29,W31,14.19,6.26,6.94,0.258,3,1
2024-07-29,W32,11.63,3.89,8.06,0.469,6,0
2024-07-29,W33,16.51,6.77,8.13,0.241,7,1
2024-07-29,W34,9.95,5.12,7.74,0.304,7,1
2024-07-29,W35,34.08,10.0,7.57,0.165,4,1
2024-07-29,W36,6.81,2.49,7.61,0.475,5,0
2024-07-29,W37,37.29,10.0,7.23,0.213,11,1
2024-07-29,W38,36.55,10.0,6.99,0.099,10,1
2024-07-29,W39,11.04,5.11,7.94,0.477,3,1
2024-07-29,W40,16.08,6.77,7.57,0.285,7,1
2024-07-29,W41,8.08,3.87,6.81,0.553,7,0
2024-07-29,W42,34.66,10.0,7.73,0.419,5,1
2024-07-29,W43,15.16,6.93,7.03,0.152,7,1
2024-07-29,W44,15.2,6.67,8.14,0.334,7,1
