week_start_date,ward_id,rainfall_mm,avg_temperature,humidity_percent,flood_event_flag,monsoon_flag
2024-07-01,W10,50.38,31.7,94.6,0,1
2024-07-01,W11,70.11,30.5,89.1,0,1
2024-07-01,W12,45.12,29.8,81.3,0,1
2024-07-01,W13,37.17,31.7,92.7,0,1
2024-07-01,W14,51.61,32.6,92.6,0,1
2024-07-01,W15,45.31,26.4,85.3,0,1
2024-07-01,W16,44.48,28.4,85.7,0,1
2024-07-01,W17,86.65,27.2,91.6,0,1
2024-07-01,W18,23.0,32.2,85.8,0,1
2024-07-01,W19,68.4,27.9,84.1,0,1
2024-07-01,W20,20.15,31.2,91.4,0,1
2024-07-01,W21,81.2,30.9,79.9,0,1
2024-07-01,W22,37.62,25.2,77.8,0,1
2024-07-01,W23,46.45,32.8,89.1,0,1
2024-07-01,W24,178.43,28.0,78.7,1,1
2024-07-01,W25,34.21,31.2,75.9,0,1
2024-07-01,W26,49.45,28.4,83.7,0,1
2024-07-01,W27,54.98,32.1,88.6,0,1
2024-07-01,W28,79.01,29.2,89.5,0,1
2024-07-01,W29,22.07,25.3,82.6,0,1
2024-07-01,W30,74.22,28.0,91.8,0,1
2024-07-01,W31,73.86,29.7,85.8,0,1
2024-07-01,W32,67.59,28.5,92.8,0,1
2024-07-01,W33,69.91,28.9,93.0,0,1
2024-07-01,W34,32.13,31.5,89.2,0,1
2024-07-01,W35,61.11,31.8,88.9,0,1
2024-07-01,W36,78.34,25.7,76.1,0,1
2024-07-01,W37,64.87,25.2,75.8,0,1
2024-07-01,W38,84.24,29.2,93.9,0,1
2024-07-01,W39,35.15,28.2,94.0,0,1
2024-07-01,W40,186.8,31.6,81.7,1,1
2024-07-01,W41,23.66,26.5,88.2,0,1
2024-07-01,W42,40.6,27.7,86.9,0,1
2024-07-01,W43,85.13,31.2,91.2,0,1
2024-07-01,W44,184.05,25.9,77.3,1,1
2024-07-01,W45,62.94,27.4,93.0,0,1
2024-07-01,W46,52.28,27.1,83.6,0,1
2024-07-01,W47,23.58,30.8,77.2,0,1
2024-07-01,W48,68.09,25.5,85.9,0,1
2024-07-01,W49,29.81,26.1,80.7,0,1
2024-07-01,W50,62.29,26.5,75.2,0,1
2024-07-01,W51,42.24,27.7,84.1,0,1
2024-07-01,W52,35.81,25.3,78.4,0,1
2024-07-01,W53,54.37,32.1,80.0,0,1
2024-07-01,W54,72.14,27.2,94.7,0,1
2024-07-01,W55,72.41,29.0,87.8,0,1
2024-07-01,W56,30.0,29.3,83.2,0,1
2024-07-01,W57,56.34,31.8,94.9,0,1
2024-07-01,W58,72.2,30.0,93.4,0,1
2024-07-01,W59,20.52,29.4,85.3,0,1
2024-07-01,W60,65.63,31.4,77.8,0,1
2024-07-01,W61,36.98,25.4,88.4,0,1
2024-07-01,W62,89.27,30.7,77.1,0,1
2024-07-01,W63,29.32,27.0,87.3,0,1
2024-07-01,W64,37.3,32.6,87.8,0,1
2024-07-01,W65,68.44,30.5,93.1,0,1
2024-07-01,W66,311.9,27.6,91.9,1,1
2024-07-01,W67,36.7,26.8,78.1,0,1
2024-07-01,W68,77.45,25.1,89.5,0,1
2024-07-01,W69,27.6,29.1,86.6,0,1
2024-07-01,W70,44.99,30.7,83.8,0,1
2024-07-01,W71,32.42,29.7,79.6,0,1
2024-07-01,W72,68.19,32.4,88.1,0,1
2024-07-01,W73,35.87,29.2,88.6,0,1
2024-07-01,W74,73.69,29.5,93.2,0,1
2024-07-01,W75,83.16,28.5,86.0,0,1
2024-07-01,W76,32.39,28.7,92.0,0,1
2024-07-01,W77,73.55,27.8,88.6,0,1
2024-07-01,W78,39.27,28.1,90.3,0,1
2024-07-01,W79,84.3,26.1,78.4,0,1
2024-07-01,W80,21.16,26.4,79.1,0,1
2024-07-01,W81,26.79,31.9,77.7,0,1
2024-07-01,W82,72.28,32.5,92.5,0,1
2024-07-01,W83,62.34,28.3,78.7,0,1
2024-07-01,W84,25.41,31.9,75.3,0,1
2024-07-01,W85,37.42,32.7,86.6,0,1
2024-07-01,W86,172.45,31.7,79.4,1,1
2024-07-01,W87,180.99,30.4,77.8,1,1
2024-07-01,W88,46.9,25.5,91.7,0,1
2024-07-01,W89,20.71,30.3,86.5,0,1
2024-07-01,W90,42.85,27.0,92.3,0,1
2024-07-01,W91,41.92,32.1,94.0,0,1
2024-07-01,W92,68.75,30.1,83.3,0,1
2024-07-01,W93,42.98,32.2,89.5,0,1
2024-07-01,W94,59.89,28.9,83.9,0,1
2024-07-01,W95,44.46,28.2,78.4,0,1
2024-07-01,W96,28.55,31.9,79.0,0,1
2024-07-01,W97,84.21,32.0,76.0,0,1
2024-07-01,W98,64.79,25.9,83.1,0,1
2024-07-01,W99,28.2,32.5,81.1,0,1
2024-07-01,W100,16.78,31.3,94.2,0,1
2024-07-08,W01,32.15,30.0,80.4,0,1
2024-07-08,W02,40.59,32.4,78.5,0,1
2024-07-08,W03,50.0,30.3,82.8,0,1
2024-07-08,W04,30.19,31.5,94.3,0,1
2024-07-08,W05,72.59,32.9,83.8,0,1
2024-07-08,W06,27.27,31.3,83.0,0,1
2024-07-08,W07,90.65,27.2,89.0,0,1
2024-07-08,W08,22.02,29.3,86.1,0,1
2024-07-08,W09,21.24,27.5,91.0,0,1
2024-07-08,W10,55.21,25.8,83.6,0,1
2024-07-08,W11,41.39,31.8,93.4,0,1
2024-07-08,W12,79.54,31.7,86.9,0,1
2024-07-08,W13,44.71,26.3,77.8,0,1
2024-07-08,W14,77.38,29.0,80.5,0,1
2024-07-08,W15,191.68,29.1,86.0,1,1
2024-07-08,W16,65.99,26.8,85.7,0,1
2024-07-08,W17,83.8,30.9,93.7,0,1
2024-07-08,W18,87.41,30.0,82.7,0,1
2024-07-08,W19,41.79,27.5,84.1,0,1
2024-07-08,W20,74.84,26.5,85.8,0,1
2024-07-08,W21,38.57,26.8,78.8,0,1
2024-07-08,W22,59.05,29.5,79.6,0,1
2024-07-08,W23,20.62,30.4,77.0,0,1
2024-07-08,W24,23.95,33.0,82.7,0,1
2024-07-08,W25,74.95,29.0,91.5,0,1
2024-07-08,W26,76.6,31.6,79.2,0,1
2024-07-08,W27,49.7,32.5,84.0,0,1
2024-07-08,W28,66.7,28.3,89.2,0,1
2024-07-08,W29,55.54,32.1,88.3,0,1
2024-07-08,W30,70.21,28.2,88.7,0,1
2024-07-08,W31,80.21,25.5,89.3,0,1
2024-07-08,W32,58.91,32.1,85.0,0,1
2024-07-08,W33,67.28,26.7,82.8,0,1
2024-07-08,W34,39.46,27.3,79.7,0,1
2024-07-08,W35,85.49,25.2,85.5,0,1
2024-07-08,W36,32.46,32.1,79.0,0,1
2024-07-08,W37,64.93,27.3,76.5,0,1
2024-07-08,W38,86.46,25.7,92.4,0,1
2024-07-08,W39,40.63,25.6,84.6,0,1
2024-07-08,W40,69.73,27.6,82.9,0,1
2024-07-08,W41,54.74,27.8,78.8,0,1
2024-07-08,W42,152.4,29.4,80.5,1,1
2024-07-08,W43,55.2,32.4,81.5,0,1
2024-07-08,W44,72.12,30.4,81.5,0,1
2024-07-08,W45,60.94,25.5,80.0,0,1
2024-07-08,W46,144.63,26.8,80.0,0,1
2024-07-08,W47,53.73,32.4,88.0,0,1
2024-07-08,W48,83.22,30.5,82.1,0,1
2024-07-08,W49,38.62,32.4,85.2,0,1
2024-07-08,W50,62.62,28.3,75.8,0,1
2024-07-08,W51,53.31,27.7,77.7,0,1
2024-07-08,W52,71.68,26.9,85.7,0,1
2024-07-08,W53,40.61,29.0,92.3,0,1
2024-07-08,W54,65.38,27.0,92.8,0,1
2024-07-08,W55,73.08,30.1,92.0,0,1
2024-07-08,W56,41.89,27.7,84.1,0,1
2024-07-08,W57,60.71,26.4,81.3,0,1
2024-07-08,W58,78.57,29.7,84.6,0,1
2024-07-08,W59,56.03,29.5,75.9,0,1
2024-07-08,W60,71.8,26.2,92.3,0,1
2024-07-08,W61,40.97,29.4,80.1,0,1
2024-07-08,W62,61.68,31.2,87.1,0,1
2024-07-08,W63,88.56,30.1,93.1,0,1
2024-07-08,W64,68.03,26.5,93.5,0,1
2024-07-08,W65,21.09,30.2,79.6,0,1
2024-07-08,W66,74.97,30.4,89.6,0,1
2024-07-08,W67,63.44,25.4,92.6,0,1
2024-07-08,W68,82.65,30.5,75.2,0,1
2024-07-08,W69,31.99,30.3,90.3,0,1
2024-07-08,W70,45.78,29.3,76.0,0,1
2024-07-08,W71,68.03,31.9,78.0,0,1
2024-07-08,W72,18.39,27.9,86.6,0,1
2024-07-08,W73,36.63,28.9,82.3,0,1
2024-07-08,W74,49.69,25.6,88.6,0,1
2024-07-08,W75,38.73,32.2,78.4,0,1
2024-07-08,W76,85.39,31.9,84.5,0,1
2024-07-08,W77,86.36,28.6,86.4,0,1
2024-07-08,W78,68.29,25.6,88.1,0,1
2024-07-08,W79,59.43,25.8,94.9,0,1
2024-07-08,W80,46.72,31.5,79.5,0,1
2024-07-08,W81,67.37,28.6,76.4,0,1
2024-07-08,W82,45.78,27.1,93.4,0,1
2024-07-08,W83,45.53,26.4,83.2,0,1
2024-07-08,W84,23.74,27.8,79.5,0,1
2024-07-08,W85,73.59,30.9,85.0,0,1
2024-07-08,W86,84.73,27.9,88.0,0,1
2024-07-08,W87,74.01,31.3,77.3,0,1
2024-07-08,W88,30.26,25.7,88.8,0,1
2024-07-08,W89,74.08,29.8,87.9,0,1
2024-07-08,W90,49.15,28.9,83.6,0,1
2024-07-08,W91,58.32,27.6,77.5,0,1
2024-07-08,W92,53.32,28.0,92.4,0,1
2024-07-08,W93,51.16,31.4,91.1,0,1
2024-07-08,W94,92.03,27.2,90.4,0,1
2024-07-08,W95,61.7,29.2,80.5,0,1
2024-07-08,W96,34.0,26.2,90.4,0,1
2024-07-08,W97,166.44,31.6,90.7,1,1
2024-07-08,W98,92.09,27.8,87.1,0,1
2024-07-08,W99,46.59,26.3,87.3,0,1
2024-07-08,W100,94.24,29.4,77.4,0,1
2024-07-15,W01,78.89,31.4,79.2,0,1
2024-07-15,W02,42.24,27.1,91.7,0,1
2024-07-15,W03,61.36,32.8,78.9,0,1
2024-07-15,W04,235.45,28.4,85.5,1,1
2024-07-15,W05,54.99,31.3,93.2,0,1
2024-07-15,W06,70.91,25.5,91.2,0,1
2024-07-15,W07,79.69,29.7,81.3,0,1
2024-07-15,W08,55.2,30.4,82.3,0,1
2024-07-15,W09,80.81,30.2,91.8,0,1
2024-07-15,W10,75.42,26.2,76.5,0,1
2024-07-15,W11,59.44,32.6,93.3,0,1
2024-07-15,W12,27.71,30.0,78.1,0,1
2024-07-15,W13,47.45,28.0,82.9,0,1
2024-07-15,W14,47.51,30.9,83.0,0,1
2024-07-15,W15,57.56,28.1,92.9,0,1
2024-07-15,W16,68.39,30.5,76.3,0,1
2024-07-15,W17,80.07,30.1,94.7,0,1
2024-07-15,W18,81.62,29.4,82.0,0,1
2024-07-15,W19,50.84,26.5,85.7,0,1
2024-07-15,W20,28.06,30.9,75.6,0,1
2024-07-15,W21,55.12,28.0,79.3,0,1
2024-07-15,W22,76.6,25.2,85.9,0,1
2024-07-15,W23,48.14,26.5,93.3,0,1
2024-07-15,W24,43.28,31.1,75.3,0,1
2024-07-15,W25,41.81,25.3,78.0,0,1
2024-07-15,W26,23.01,25.2,78.3,0,1
2024-07-15,W27,79.29,30.4,77.8,0,1
2024-07-15,W28,63.16,29.3,79.3,0,1
2024-07-15,W29,51.87,30.4,86.4,0,1
2024-07-15,W30,97.43,27.1,89.5,0,1
2024-07-15,W31,33.49,31.3,80.6,0,1
2024-07-15,W32,68.54,28.2,83.5,0,1
2024-07-15,W33,85.7,32.4,89.3,0,1
2024-07-15,W34,63.13,31.6,89.3,0,1
2024-07-15,W35,24.03,27.6,77.9,0,1
2024-07-15,W36,67.27,26.9,83.0,0,1
2024-07-15,W37,69.3,29.0,90.9,0,1
2024-07-15,W38,61.13,28.5,92.1,0,1
2024-07-15,W39,27.19,25.4,86.1,0,1
2024-07-15,W40,19.68,27.8,75.9,0,1
2024-07-15,W41,51.81,30.0,83.9,0,1
2024-07-15,W42,22.99,26.3,76.5,0,1
2024-07-15,W43,60.31,32.0,76.3,0,1
2024-07-15,W44,76.14,27.9,85.9,0,1
2024-07-15,W45,91.73,29.6,88.9,0,1
2024-07-15,W46,186.26,32.7,94.0,1,1
2024-07-15,W47,20.71,29.6,78.3,0,1
2024-07-15,W48,79.25,26.5,79.6,0,1
2024-07-15,W49,76.76,32.3,90.8,0,1
2024-07-15,W50,75.38,27.9,87.2,0,1
2024-07-15,W51,75.26,30.2,85.5,0,1
2024-07-15,W52,32.55,27.7,82.7,0,1
2024-07-15,W53,62.65,25.8,78.8,0,1
2024-07-15,W54,16.6,27.6,85.8,0,1
2024-07-15,W55,75.02,31.0,87.4,0,1
2024-07-15,W56,56.73,27.4,87.4,0,1
2024-07-15,W57,52.39,27.9,88.0,0,1
2024-07-15,W58,36.13,31.3,92.3,0,1
2024-07-15,W59,25.21,30.5,85.6,0,1
2024-07-15,W60,39.25,27.3,94.8,0,1
2024-07-15,W61,69.78,28.1,80.4,0,1
2024-07-15,W62,87.5,32.4,90.8,0,1
2024-07-15,W63,47.29,29.4,93.4,0,1
2024-07-15,W64,82.48,30.6,86.9,0,1
2024-07-15,W65,54.45,30.6,90.1,0,1
2024-07-15,W66,34.98,28.2,90.3,0,1
2024-07-15,W67,80.19,27.4,89.8,0,1
2024-07-15,W68,79.55,27.4,84.9,0,1
2024-07-15,W69,27.27,26.5,94.1,0,1
2024-07-15,W70,69.15,25.6,92.9,0,1
2024-07-15,W71,45.62,29.0,80.0,0,1
2024-07-15,W72,79.09,30.1,92.2,0,1
2024-07-15,W73,79.98,25.1,87.2,0,1
2024-07-15,W74,23.84,25.0,87.3,0,1
2024-07-15,W75,50.62,30.3,84.2,0,1
2024-07-15,W76,73.66,25.7,75.9,0,1
2024-07-15,W77,64.01,28.8,94.7,0,1
2024-07-15,W78,71.33,29.6,94.9,0,1
2024-07-15,W79,86.09,28.4,85.6,0,1
2024-07-15,W80,26.6,28.9,91.8,0,1
2024-07-15,W81,56.63,29.0,82.3,0,1
2024-07-15,W82,69.81,28.9,78.9,0,1
2024-07-15,W83,70.65,28.2,93.0,0,1
2024-07-15,W84,32.92,26.6,83.3,0,1
2024-07-15,W85,70.96,27.2,83.0,0,1
2024-07-15,W86,31.11,31.7,79.0,0,1
2024-07-15,W87,129.73,28.9,80.8,0,1
2024-07-15,W88,72.61,28.6,92.5,0,1
2024-07-15,W89,57.45,32.5,82.8,0,1
2024-07-15,W90,63.52,29.2,82.5,0,1
2024-07-15,W91,99.63,25.0,79.0,0,1
2024-07-15,W92,64.32,32.9,84.3,0,1
2024-07-15,W93,71.0,29.4,90.7,0,1
2024-07-15,W94,34.85,27.3,86.7,0,1
2024-07-15,W95,66.1,29.0,89.0,0,1
2024-07-15,W96,27.83,28.7,93.8,0,1
2024-07-15,W97,29.8,32.5,79.7,0,1
2024-07-15,W98,19.96,29.8,85.3,0,1
2024-07-15,W99,30.52,26.9,92.6,0,1
2024-07-15,W100,67.56,27.2,90.1,0,1
2024-07-22,W01,149.66,28.1,84.5,0,1
2024-07-22,W02,53.48,25.3,90.0,0,1
2024-07-22,W03,82.52,30.6,88.6,0,1
2024-07-22,W04,53.22,31.7,83.5,0,1
2024-07-22,W05,43.5,30.3,94.3,0,1
2024-07-22,W06,23.53,30.2,84.1,0,1
2024-07-22,W07,81.81,30.3,89.0,0,1
2024-07-22,W08,76.66,30.3,89.9,0,1
2024-07-22,W09,51.88,27.8,77.0,0,1
2024-07-22,W10,36.4,32.5,85.2,0,1
2024-07-22,W11,23.92,30.8,81.5,0,1
2024-07-22,W12,78.73,27.0,92.6,0,1
2024-07-22,W13,56.56,26.8,87.3,0,1
2024-07-22,W14,78.64,27.0,88.0,0,1
2024-07-22,W15,63.02,25.2,88.9,0,1
2024-07-22,W16,77.95,27.5,86.7,0,1
2024-07-22,W17,71.15,30.8,89.2,0,1
2024-07-22,W18,46.29,27.2,79.1,0,1
2024-07-22,W19,46.13,29.7,90.2,0,1
2024-07-22,W20,34.28,31.9,85.0,0,1
2024-07-22,W21,37.38,27.8,84.7,0,1
2024-07-22,W22,73.02,26.7,84.3,0,1
2024-07-22,W23,71.88,29.0,83.2,0,1
2024-07-22,W24,43.22,26.1,77.3,0,1
2024-07-22,W25,41.82,28.1,83.8,0,1
2024-07-22,W26,70.89,26.5,94.5,0,1
2024-07-22,W27,99.13,31.6,81.5,0,1
2024-07-22,W28,46.48,27.8,87.6,0,1
2024-07-22,W29,70.12,27.3,82.0,0,1
2024-07-22,W30,47.94,26.1,78.3,0,1
2024-07-22,W31,40.39,30.9,89.7,0,1
2024-07-22,W32,60.6,29.2,82.6,0,1
2024-07-22,W33,35.97,28.9,77.9,0,1
2024-07-22,W34,16.36,27.0,79.9,0,1
2024-07-22,W35,81.96,29.7,81.6,0,1
2024-07-22,W36,21.02,25.8,87.4,0,1
2024-07-22,W37,154.06,27.4,80.8,1,1
2024-07-22,W38,307.89,25.4,80.8,1,1
2024-07-22,W39,50.09,32.8,82.6,0,1
2024-07-22,W40,53.79,30.9,88.8,0,1
2024-07-22,W41,37.38,26.1,75.5,0,1
2024-07-22,W42,77.41,25.4,78.5,0,1
2024-07-22,W43,30.19,28.4,78.8,0,1
2024-07-22,W44,36.56,31.1,80.3,0,1
2024-07-22,W45,42.56,28.1,75.7,0,1
2024-07-22,W46,38.82,27.3,81.5,0,1
2024-07-22,W47,22.24,26.9,94.1,0,1
2024-07-22,W48,73.28,27.4,79.4,0,1
2024-07-22,W49,62.55,29.1,91.5,0,1
2024-07-22,W50,81.73,30.0,86.4,0,1
2024-07-22,W51,81.59,29.2,79.3,0,1
2024-07-22,W52,28.14,31.4,81.5,0,1
2024-07-22,W53,69.69,28.7,83.2,0,1
2024-07-22,W54,40.33,30.0,75.7,0,1
2024-07-22,W55,80.4,25.1,88.1,0,1
2024-07-22,W56,53.27,26.3,80.1,0,1
2024-07-22,W57,35.49,32.0,90.4,0,1
2024-07-22,W58,69.88,28.1,81.2,0,1
2024-07-22,W59,16.07,30.9,75.7,0,1
2024-07-22,W60,37.94,27.0,89.6,0,1
2024-07-22,W61,88.32,25.4,89.5,0,1
2024-07-22,W62,20.1,32.9,82.2,0,1
2024-07-22,W63,82.27,30.0,93.7,0,1
2024-07-22,W64,26.98,27.6,79.3,0,1
2024-07-22,W65,23.9,29.4,87.8,0,1
2024-07-22,W66,51.1,27.9,77.5,0,1
2024-07-22,W67,29.07,30.7,87.2,0,1
2024-07-22,W68,76.02,32.0,85.8,0,1
2024-07-22,W69,32.58,26.2,85.6,0,1
2024-07-22,W70,56.13,25.9,86.4,0,1
2024-07-22,W71,36.66,31.2,89.5,0,1
2024-07-22,W72,64.39,25.5,88.1,0,1
2024-07-22,W73,53.61,27.0,81.3,0,1
2024-07-22,W74,81.68,25.1,93.1,0,1
2024-07-22,W75,42.89,30.7,79.1,0,1
2024-07-22,W76,45.89,27.3,94.5,0,1
2024-07-22,W77,50.31,26.2,83.5,0,1
2024-07-22,W78,99.78,27.8,83.9,0,1
2024-07-22,W79,23.79,32.7,78.1,0,1
2024-07-22,W80,26.03,30.6,78.0,0,1
2024-07-22,W81,52.84,29.4,87.9,0,1
2024-07-22,W82,39.48,25.1,91.4,0,1
2024-07-22,W83,68.01,29.3,81.0,0,1
2024-07-22,W84,35.58,31.6,86.6,0,1
2024-07-22,W85,74.47,25.3,90.8,0,1
2024-07-22,W86,81.71,27.1,77.5,0,1
2024-07-22,W87,49.46,27.2,94.8,0,1
2024-07-22,W88,72.39,31.2,85.8,0,1
2024-07-22,W89,38.47,27.1,77.4,0,1
2024-07-22,W90,65.18,29.9,80.3,0,1
2024-07-22,W91,45.0,27.0,92.8,0,1
2024-07-22,W92,97.9,26.0,85.1,0,1
2024-07-22,W93,99.47,26.4,83.7,0,1
2024-07-22,W94,57.39,26.9,84.4,0,1
2024-07-22,W95,92.86,27.7,91.5,0,1
2024-07-22,W96,46.15,30.7,87.8,0,1
2024-07-22,W97,93.56,32.9,82.5,0,1
2024-07-22,W98,38.19,27.5,87.0,0,1
2024-07-22,W99,47.38,30.5,75.3,0,1
2024-07-22,W100,53.25,31.0,81.3,0,1
2024-07-29,W01,66.55,28.3,82.5,0,1
2024-07-29,W02,64.96,32.0,91.5,0,1
2024-07-29,W03,41.81,30.9,76.7,0,1
2024-07-29,W04,55.35,29.4,87.3,0,1
2024-07-29,W05,82.71,30.1,91.1,0,1
2024-07-29,W06,92.08,30.7,77.7,0,1
2024-07-29,W07,69.44,32.2,76.9,0,1
2024-07-29,W08,40.18,30.4,81.3,0,1
2024-07-29,W09,64.2,25.9,88.6,0,1
2024-07-29,W10,50.57,31.9,91.9,0,1
2024-07-29,W11,33.66,25.3,84.9,0,1
2024-07-29,W12,26.47,31.4,78.8,0,1
2024-07-29,W13,44.99,28.6,92.3,0,1
2024-07-29,W14,159.44,29.5,93.5,1,1
2024-07-29,W15,29.91,31.1,82.4,0,1
2024-07-29,W16,87.18,28.2,81.3,0,1
2024-07-29,W17,80.49,25.1,83.4,0,1
2024-07-29,W18,66.03,32.1,83.7,0,1
2024-07-29,W19,32.46,25.8,90.9,0,1
2024-07-29,W20,188.35,31.0,93.9,1,1
2024-07-29,W21,38.61,25.0,81.6,0,1
2024-07-29,W22,42.63,26.6,82.6,0,1
2024-07-29,W23,20.92,28.4,77.4,0,1
2024-07-29,W24,50.83,29.2,89.7,0,1
2024-07-29,W25,62.53,29.7,77.7,0,1
2024-07-29,W26,68.0,26.3,77.5,0,1
2024-07-29,W27,81.86,28.1,89.0,0,1
2024-07-29,W28,24.77,27.4,92.4,0,1
2024-07-29,W29,57.39,26.2,79.9,0,1
2024-07-29,W30,31.34,28.0,85.1,0,1
2024-07-29,W31,59.72,31.0,94.0,0,1
2024-07-29,W32,59.6,25.6,92.8,0,1
2024-07-29,W33,42.01,28.3,90.7,0,1
2024-07-29,W34,75.01,29.7,85.7,0,1
2024-07-29,W35,78.74,29.0,92.5,0,1
2024-07-29,W36,40.22,25.5,84.0,0,1
2024-07-29,W37,28.55,29.9,85.0,0,1
2024-07-29,W38,72.54,32.4,87.9,0,1
2024-07-29,W39,39.65,29.7,82.6,0,1
2024-07-29,W40,39.12,32.0,86.6,0,1
2024-07-29,W41,51.17,25.7,90.4,0,1
2024-07-29,W42,108.05,29.6,92.8,0,1
2024-07-29,W43,58.12,27.4,75.0,0,1
2024-07-29,W44,40.38,26.2,85.1,0,1
2024-07-29,W45,36.33,27.5,86.6,0,1
2024-07-29,W46,82.64,30.4,78.6,0,1
2024-07-29,W47,59.08,28.7,76.3,0,1
2024-07-29,W48,78.18,32.4,86.4,0,1
2024-07-29,W49,17.52,28.8,84.2,0,1
2024-07-29,W50,62.35,29.7,79.8,0,1
2024-07-29,W51,48.71,27.2,83.1,0,1
2024-07-29,W52,81.72,29.4,93.8,0,1
2024-07-29,W53,81.16,31.5,91.7,0,1
2024-07-29,W54,208.64,28.8,82.9,1,1
2024-07-29,W55,41.83,32.9,82.4,0,1
2024-07-29,W56,48.5,29.2,81.5,0,1
2024-07-29,W57,56.01,32.3,89.5,0,1
2024-07-29,W58,21.1,25.0,85.2,0,1
2024-07-29,W59,26.6,30.9,93.4,0,1
2024-07-29,W60,21.88,33.0,89.7,0,1
2024-07-29,W61,79.27,27.4,89.5,0,1
2024-07-29,W62,28.55,27.2,91.6,0,1
2024-07-29,W63,16.3,28.7,83.7,0,1
2024-07-29,W64,76.49,30.1,94.0,0,1
2024-07-29,W65,95.91,28.1,94.7,0,1
2024-07-29,W66,68.28,25.5,75.9,0,1
2024-07-29,W67,26.41,30.0,79.2,0,1
2024-07-29,W68,30.15,32.1,84.4,0,1
2024-07-29,W69,43.01,26.7,86.4,0,1
2024-07-29,W70,58.88,27.0,90.6,0,1
2024-07-29,W71,42.16,26.1,88.0,0,1
2024-07-29,W72,67.61,28.6,79.6,0,1
2024-07-29,W73,162.21,26.1,91.2,1,1
2024-07-29,W74,73.92,32.2,78.3,0,1
2024-07-29,W75,56.19,26.7,78.5,0,1
2024-07-29,W76,42.58,32.5,86.4,0,1
2024-07-29,W77,54.09,30.5,84.0,0,1
2024-07-29,W78,204.35,31.7,87.4,1,1
2024-07-29,W79,71.09,31.3,84.4,0,1
2024-07-29,W80,72.22,30.6,90.7,0,1
2024-07-29,W81,56.34,31.0,78.4,0,1
2024-07-29,W82,73.9,32.9,89.4,0,1
2024-07-29,W83,31.7,30.8,82.4,0,1
2024-07-29,W84,62.79,26.0,79.7,0,1
2024-07-29,W85,45.82,27.3,79.1,0,1
2024-07-29,W86,61.2,26.7,87.2,0,1
2024-07-29,W87,76.65,26.6,89.6,0,1
2024-07-29,W88,95.44,27.6,93.5,0,1
2024-07-29,W89,64.63,31.8,82.1,0,1
2024-07-29,W90,35.66,32.4,78.7,0,1
2024-07-29,W91,82.41,28.0,88.9,0,1
2024-07-29,W92,96.73,28.7,79.6,0,1
2024-07-29,W93,38.9,28.4,94.9,0,1
2024-07-29,W94,34.0,25.6,91.7,0,1
2024-07-29,W95,193.45,27.0,82.5,1,1
2024-07-29,W96,79.25,26.2,79.9,0,1
2024-07-29,W97,94.09,31.0,88.2,0,1
2024-07-29,W98,63.92,31.0,81.5,0,1
2024-07-29,W99,71.76,26.6,89.2,0,1
2024-07-29,W100,34.63,32.8,77.6,0,1
2024-08-05,W01,26.27,27.9,89.1,0,1
2024-08-05,W02,33.86,27.3,87.0,0,1
2024-08-05,W03,30.81,30.5,76.5,0,1
2024-08-05,W04,54.96,29.8,80.6,0,1
2024-08-05,W05,39.02,29.7,76.3,0,1
2024-08-05,W06,52.51,29.3,91.7,0,1
2024-08-05,W07,45.54,29.1,91.6,0,1
2024-08-05,W08,69.59,30.2,83.1,0,1
2024-08-05,W09,50.98,25.8,90.8,0,1
2024-08-05,W10,72.66,28.4,76.6,0,1
2024-08-05,W11,30.61,31.2,92.4,0,1
2024-08-05,W12,32.43,25.7,79.0,0,1
2024-08-05,W13,39.21,25.6,90.4,0,1
2024-08-05,W14,25.96,29.2,94.0,0,1
2024-08-05,W15,43.3,28.4,92.8,0,1
2024-08-05,W16,30.26,27.8,77.0,0,1
2024-08-05,W17,44.86,32.1,85.2,0,1
2024-08-05,W18,198.09,25.6,80.4,1,1
2024-08-05,W19,60.37,31.5,78.1,0,1
2024-08-05,W20,45.77,32.5,94.8,0,1
2024-08-05,W21,65.53,27.3,88.1,0,1
2024-08-05,W22,81.28,27.7,90.9,0,1
2024-08-05,W23,81.35,29.7,87.1,0,1
2024-08-05,W24,52.57,26.4,82.3,0,1
2024-08-05,W25,63.35,25.6,91.4,0,1
2024-08-05,W26,202.92,25.3,85.3,1,1
2024-08-05,W27,24.6,26.6,87.4,0,1
2024-08-05,W28,73.72,28.7,92.9,0,1
2024-08-05,W29,50.62,26.3,80.7,0,1
2024-08-05,W30,63.28,28.0,82.4,0,1
2024-08-05,W31,27.73,32.8,83.9,0,1
2024-08-05,W32,83.31,31.1,87.4,0,1
2024-08-05,W33,73.84,31.3,92.6,0,1
2024-08-05,W34,68.4,27.2,92.1,0,1
2024-08-05,W35,51.21,30.6,86.7,0,1
2024-08-05,W36,45.0,27.5,89.0,0,1
2024-08-05,W37,36.61,25.5,77.2,0,1
2024-08-05,W38,53.28,25.3,91.5,0,1
2024-08-05,W39,56.28,26.6,78.2,0,1
2024-08-05,W40,31.79,31.5,81.6,0,1
2024-08-05,W41,24.39,32.0,77.1,0,1
2024-08-05,W42,25.33,31.8,88.0,0,1
2024-08-05,W43,83.79,29.3,86.8,0,1
2024-08-05,W44,75.69,30.3,85.5,0,1
2024-08-05,W45,71.85,25.8,94.6,0,1
